time,latitude,longitude,sieve_size,total_dry_weight_volume_all_size_fractions_normalized_200m_depth_mg_m3,total_dry_weight_volume_all_size_fractions_mg_m3,total_wet_weight_volume_all_size_fractions_mg_m3,total_wet_weight_volume_all_size_fractions_normalized_200m_depth_mg_m3,volume_of_water_m3,dry_weight_volume_of_water_mg_m3,max_depth,dry_weight_mg,duration_minutes,dry_weight_volume_of_water_normalized_200m_depth_mg_m3,wet_weight_volume_of_water_normalized_200m_depth_mg_m3,wet_weight_mg,wet_weight_volume_of_water_mg_m3
2012-09-12 10:41:00,31.6856,-64.16126666666666,2000.0,304.06,1.52,9.88,1976.34,472.673,0.18,184.0,85.0,34,35.97,151.23,357.4,0.76
2012-09-12 10:41:00,31.6856,-64.16126666666666,5000.0,304.06,1.52,9.88,1976.34,472.673,0.06,184.0,26.6,34,11.26,55.18,130.4,0.28
2012-10-18 23:17:00,31.666501666666665,-64.16861833333333,200.0,451.5,2.26,12.5,2500.18,495.324,0.41,200.0,204.0,33,82.37,447.55,1108.4,2.24
2012-10-18 23:17:00,31.666501666666665,-64.16861833333333,500.0,451.5,2.26,12.5,2500.18,495.324,0.64,200.0,319.2,33,128.89,725.02,1795.6,3.63
2012-10-18 23:17:00,31.666501666666665,-64.16861833333333,1000.0,451.5,2.26,12.5,2500.18,495.324,0.76,200.0,375.2,33,151.5,817.32,2024.2,4.09
2012-10-18 23:17:00,31.666501666666665,-64.16861833333333,2000.0,451.5,2.26,12.5,2500.18,495.324,0.24,200.0,121.2,33,48.94,231.53,573.4,1.16
2012-10-18 23:17:00,31.666501666666665,-64.16861833333333,5000.0,451.5,2.26,12.5,2500.18,495.324,0.2,200.0,98.6,33,39.81,278.77,690.4,1.39
2012-10-18 23:52:00,31.655288333333335,-64.17074833333334,200.0,587.76,2.94,15.55,3110.65,410.37,0.8,220.0,328.6,38,160.15,928.43,1905.0,4.64
2012-10-18 23:52:00,31.655288333333335,-64.17074833333334,500.0,587.76,2.94,15.55,3110.65,410.37,0.72,220.0,296.8,38,144.65,752.88,1544.8,3.76
2012-10-18 23:52:00,31.655288333333335,-64.17074833333334,1000.0,587.76,2.94,15.55,3110.65,410.37,0.78,220.0,318.6,38,155.27,783.97,1608.6,3.92
2012-10-18 23:52:00,31.655288333333335,-64.17074833333334,2000.0,587.76,2.94,15.55,3110.65,410.37,0.39,220.0,158.0,38,77.0,432.58,887.6,2.16
2012-10-18 23:52:00,31.655288333333335,-64.17074833333334,5000.0,587.76,2.94,15.55,3110.65,410.37,0.25,220.0,104.0,38,50.69,212.78,436.6,1.06
2012-10-19 10:02:00,31.671235,-64.164445,200.0,462.95,2.31,13.41,2682.02,800.515,0.61,100.0,486.0,35,121.42,718.94,2877.6,3.59
2012-10-19 10:02:00,31.671235,-64.164445,500.0,462.95,2.31,13.41,2682.02,800.515,0.72,100.0,578.2,35,144.46,829.77,3321.2,4.15
2012-10-19 10:02:00,31.671235,-64.164445,1000.0,462.95,2.31,13.41,2682.02,800.515,0.7,100.0,557.4,35,139.26,818.32,3275.4,4.09
2012-10-19 10:02:00,31.671235,-64.164445,2000.0,462.95,2.31,13.41,2682.02,800.515,0.19,100.0,151.8,35,37.93,230.1,921.0,1.15
2012-10-19 10:02:00,31.671235,-64.164445,5000.0,462.95,2.31,13.41,2682.02,800.515,0.1,100.0,79.6,35,19.89,84.9,339.8,0.42
2012-10-19 10:39:00,31.685451666666665,-64.165125,200.0,497.68,2.49,14.31,2862.12,733.569,0.51,120.0,377.6,31,102.95,604.22,2216.2,3.02
2012-10-19 10:39:00,31.685451666666665,-64.165125,500.0,497.68,2.49,14.31,2862.12,733.569,0.82,120.0,599.6,31,163.47,949.06,3481.0,4.75
2012-10-19 10:39:00,31.685451666666665,-64.165125,1000.0,497.68,2.49,14.31,2862.12,733.569,0.69,120.0,504.4,31,137.52,799.43,2932.2,4.0
2012-10-19 10:39:00,31.685451666666665,-64.165125,2000.0,497.68,2.49,14.31,2862.12,733.569,0.17,120.0,124.2,31,33.86,171.05,627.4,0.86
2012-10-19 10:39:00,31.685451666666665,-64.165125,5000.0,497.68,2.49,14.31,2862.12,733.569,0.3,120.0,219.6,31,59.87,338.35,1241.0,1.69
2012-11-13 22:10:00,31.670183333333334,-64.17080333333334,200.0,685.53,3.43,23.81,4761.41,933.53,0.56,170.0,526.8,44,112.86,827.83,3864.0,4.14
2012-11-13 22:10:00,31.670183333333334,-64.17080333333334,500.0,685.53,3.43,23.81,4761.41,933.53,1.03,170.0,958.0,44,205.24,1476.55,6892.0,7.38
2012-11-13 22:10:00,31.670183333333334,-64.17080333333334,1000.0,685.53,3.43,23.81,4761.41,933.53,0.66,170.0,618.8,44,132.57,897.28,4188.2,4.49
2012-11-13 22:10:00,31.670183333333334,-64.17080333333334,2000.0,685.53,3.43,23.81,4761.41,933.53,0.48,170.0,445.4,44,95.42,603.13,2815.2,3.02
2012-11-13 22:10:00,31.670183333333334,-64.17080333333334,5000.0,685.53,3.43,23.81,4761.41,933.53,0.7,170.0,650.8,44,139.43,956.63,4465.2,4.78
2012-11-13 22:57:00,31.645713333333333,-64.13604,200.0,653.65,3.27,21.39,4277.49,761.999,0.79,183.0,604.2,36,158.58,1076.59,4101.8,5.38
2012-11-13 22:57:00,31.645713333333333,-64.13604,500.0,653.65,3.27,21.39,4277.49,761.999,0.9,183.0,682.6,36,179.16,1211.13,4614.4,6.06
2012-11-13 22:57:00,31.645713333333333,-64.13604,1000.0,653.65,3.27,21.39,4277.49,761.999,1.16,183.0,883.4,36,231.86,1459.53,5560.8,7.3
2012-11-13 22:57:00,31.645713333333333,-64.13604,2000.0,653.65,3.27,21.39,4277.49,761.999,0.23,183.0,175.2,36,45.98,231.5,882.0,1.16
2012-11-13 22:57:00,31.645713333333333,-64.13604,5000.0,653.65,3.27,21.39,4277.49,761.999,0.19,183.0,145.0,36,38.06,298.74,1138.2,1.49
2012-11-16 10:05:00,31.666813333333334,-64.168895,200.0,717.13,3.59,22.15,4430.16,499.322,1.24,169.2,619.6,27,248.18,1566.84,3911.8,7.83
2012-11-16 10:05:00,31.666813333333334,-64.168895,500.0,717.13,3.59,22.15,4430.16,499.322,1.21,169.2,602.4,27,241.29,1521.66,3799.0,7.61
2012-11-16 10:05:00,31.666813333333334,-64.168895,1000.0,717.13,3.59,22.15,4430.16,499.322,0.84,169.2,419.8,27,168.15,1027.31,2564.8,5.14
2012-11-16 10:05:00,31.666813333333334,-64.168895,2000.0,717.13,3.59,22.15,4430.16,499.322,0.22,169.2,110.2,27,44.14,244.49,610.4,1.22
2012-11-16 10:05:00,31.666813333333334,-64.168895,5000.0,717.13,3.59,22.15,4430.16,499.322,0.08,169.2,38.4,27,15.38,69.85,174.4,0.35
2012-11-16 10:40:00,31.65689666666667,-64.14095333333333,200.0,634.9,3.17,19.61,3922.03,597.639,1.28,154.8,767.6,32,256.88,1622.25,4847.6,8.11
2012-11-16 10:40:00,31.65689666666667,-64.14095333333333,500.0,634.9,3.17,19.61,3922.03,597.639,1.05,154.8,625.4,32,209.29,1301.86,3890.2,6.51
2012-11-16 10:40:00,31.65689666666667,-64.14095333333333,1000.0,634.9,3.17,19.61,3922.03,597.639,0.67,154.8,400.4,32,133.99,782.14,2337.2,3.91
2012-11-16 10:40:00,31.65689666666667,-64.14095333333333,2000.0,634.9,3.17,19.61,3922.03,597.639,0.14,154.8,84.6,32,28.31,168.66,504.0,0.84
2012-11-16 10:40:00,31.65689666666667,-64.14095333333333,5000.0,634.9,3.17,19.61,3922.03,597.639,0.03,154.8,19.2,32,6.43,47.12,140.8,0.24
2012-12-10 22:07:00,31.657008333333334,-64.13373,200.0,839.94,4.2,20.92,4184.51,781.244,0.83,105.0,647.4,37,165.74,921.81,3600.8,4.61
2012-12-10 22:07:00,31.657008333333334,-64.13373,500.0,839.94,4.2,20.92,4184.51,781.244,1.1,105.0,861.4,37,220.52,1147.25,4481.4,5.74
2012-12-10 22:07:00,31.657008333333334,-64.13373,1000.0,839.94,4.2,20.92,4184.51,781.244,1.27,105.0,988.8,37,253.13,1252.92,4894.2,6.26
2012-12-10 22:07:00,31.657008333333334,-64.13373,2000.0,839.94,4.2,20.92,4184.51,781.244,0.62,105.0,481.4,37,123.24,539.91,2109.0,2.7
2012-12-10 22:07:00,31.657008333333334,-64.13373,5000.0,839.94,4.2,20.92,4184.51,781.244,0.39,105.0,302.0,37,77.31,322.61,1260.2,1.61
2012-12-10 22:45:00,31.661391666666667,-64.14640833333333,200.0,949.96,4.75,21.43,4286.91,361.277,1.14,190.0,411.6,41,227.86,1180.26,2132.0,5.9
2012-12-10 22:45:00,31.661391666666667,-64.14640833333333,500.0,949.96,4.75,21.43,4286.91,361.277,1.31,190.0,474.8,41,262.85,1278.47,2309.4,6.39
2012-12-10 22:45:00,31.661391666666667,-64.14640833333333,1000.0,949.96,4.75,21.43,4286.91,361.277,1.08,190.0,388.8,41,215.24,950.41,1716.8,4.75
2012-12-10 22:45:00,31.661391666666667,-64.14640833333333,2000.0,949.96,4.75,21.43,4286.91,361.277,0.91,190.0,328.8,41,182.02,642.94,1161.4,3.21
2012-12-10 22:45:00,31.661391666666667,-64.14640833333333,5000.0,949.96,4.75,21.43,4286.91,361.277,0.31,190.0,112.0,41,62.0,234.83,424.2,1.17
2012-12-11 10:06:00,31.658483333333333,-64.15636666666667,200.0,501.63,2.51,11.31,2262.71,350.854,0.68,190.0,238.2,30,135.78,674.24,1182.8,3.37
2012-12-11 10:06:00,31.658483333333333,-64.15636666666667,500.0,501.63,2.51,11.31,2262.71,350.854,0.89,190.0,313.0,30,178.42,817.21,1433.6,4.09
2012-12-11 10:06:00,31.658483333333333,-64.15636666666667,1000.0,501.63,2.51,11.31,2262.71,350.854,0.58,190.0,204.6,30,116.63,470.85,826.0,2.35
2012-12-11 10:06:00,31.658483333333333,-64.15636666666667,2000.0,501.63,2.51,11.31,2262.71,350.854,0.2,190.0,69.4,30,39.56,159.61,280.0,0.8
2012-12-11 10:06:00,31.658483333333333,-64.15636666666667,5000.0,501.63,2.51,11.31,2262.71,350.854,0.16,190.0,54.8,30,31.24,140.8,247.0,0.7
2012-12-11 10:37:00,31.643173333333333,-64.14858666666667,200.0,499.26,2.5,10.69,2138.95,317.987,0.68,130.0,215.8,32,135.73,607.57,966.0,3.04
2012-12-11 10:37:00,31.643173333333333,-64.14858666666667,500.0,499.26,2.5,10.69,2138.95,317.987,0.59,130.0,186.6,32,117.36,515.87,820.2,2.58
2012-12-11 10:37:00,31.643173333333333,-64.14858666666667,1000.0,499.26,2.5,10.69,2138.95,317.987,0.5,130.0,157.6,32,99.12,400.27,636.4,2.0
2012-12-11 10:37:00,31.643173333333333,-64.14858666666667,2000.0,499.26,2.5,10.69,2138.95,317.987,0.45,130.0,141.8,32,89.19,412.47,655.8,2.06
2012-12-11 10:37:00,31.643173333333333,-64.14858666666667,5000.0,499.26,2.5,10.69,2138.95,317.987,0.29,130.0,92.0,32,57.86,202.78,322.4,1.01
2013-01-21 23:55:00,31.672083333333333,-64.16353833333334,200.0,1047.6,5.24,30.03,6005.98,525.43,1.13,200.0,592.4,35,225.49,1121.75,2947.0,5.61
2013-01-21 23:55:00,31.672083333333333,-64.16353833333334,500.0,1047.6,5.24,30.03,6005.98,525.43,1.36,200.0,714.8,35,272.08,1596.86,4195.2,7.98
2013-01-21 23:55:00,31.672083333333333,-64.16353833333334,1000.0,1047.6,5.24,30.03,6005.98,525.43,1.35,200.0,710.0,35,270.25,1553.47,4081.2,7.77
2013-01-21 23:55:00,31.672083333333333,-64.16353833333334,2000.0,1047.6,5.24,30.03,6005.98,525.43,0.94,200.0,492.6,35,187.5,1034.81,2718.6,5.17
2013-01-21 23:55:00,31.672083333333333,-64.16353833333334,5000.0,1047.6,5.24,30.03,6005.98,525.43,0.46,200.0,242.4,35,92.27,699.08,1836.6,3.5
2013-01-22 00:45:00,31.66330333333333,-64.15637,200.0,841.71,4.21,23.86,4772.1,516.091,1.02,200.0,525.2,23,203.53,1027.11,2650.4,5.14
2013-01-22 00:45:00,31.66330333333333,-64.15637,500.0,841.71,4.21,23.86,4772.1,516.091,0.89,200.0,458.6,23,177.72,919.99,2374.0,4.6
2013-01-22 00:45:00,31.66330333333333,-64.15637,1000.0,841.71,4.21,23.86,4772.1,516.091,1.14,200.0,586.0,23,227.09,1212.65,3129.2,6.06
2013-01-22 00:45:00,31.66330333333333,-64.15637,2000.0,841.71,4.21,23.86,4772.1,516.091,0.91,200.0,467.8,23,181.29,1174.83,3031.6,5.87
2013-01-22 00:45:00,31.66330333333333,-64.15637,5000.0,841.71,4.21,23.86,4772.1,516.091,0.26,200.0,134.4,23,52.08,437.52,1129.0,2.19
2013-01-22 11:03:00,31.670395,-64.15975666666667,200.0,721.01,3.61,18.58,3716.09,264.353,0.42,250.0,109.8,36,83.07,342.27,452.4,1.71
2013-01-22 11:03:00,31.670395,-64.15975666666667,500.0,721.01,3.61,18.58,3716.09,264.353,2.28,250.0,601.8,36,455.3,2583.36,3414.6,12.92
2013-01-22 11:03:00,31.670395,-64.15975666666667,1000.0,721.01,3.61,18.58,3716.09,264.353,0.5,250.0,133.4,36,100.93,503.42,665.4,2.52
2013-01-22 11:03:00,31.670395,-64.15975666666667,2000.0,721.01,3.61,18.58,3716.09,264.353,0.26,250.0,69.6,36,52.66,203.97,269.6,1.02
2013-01-22 11:03:00,31.670395,-64.15975666666667,5000.0,721.01,3.61,18.58,3716.09,264.353,0.15,250.0,38.4,36,29.05,83.07,109.8,0.42
2013-01-22 11:44:00,31.669396666666668,-64.16435666666666,200.0,646.65,3.23,16.99,3398.63,320.67,1.35,240.0,433.4,31,270.31,1359.4,2179.6,6.8
2013-01-22 11:44:00,31.669396666666668,-64.16435666666666,500.0,646.65,3.23,16.99,3398.63,320.67,1.0,240.0,320.6,31,199.96,1034.46,1658.6,5.17
2013-01-22 11:44:00,31.669396666666668,-64.16435666666666,1000.0,646.65,3.23,16.99,3398.63,320.67,0.47,240.0,152.0,31,94.8,513.3,823.0,2.57
2013-01-22 11:44:00,31.669396666666668,-64.16435666666666,2000.0,646.65,3.23,16.99,3398.63,320.67,0.36,240.0,116.6,31,72.72,456.67,732.2,2.28
2013-01-22 11:44:00,31.669396666666668,-64.16435666666666,5000.0,646.65,3.23,16.99,3398.63,320.67,0.04,240.0,14.2,31,8.86,34.8,55.8,0.17
2013-02-11 22:13:00,31.666411666666665,-64.16639166666667,200.0,880.25,4.4,13.98,2795.33,566.888,1.06,170.0,601.0,34,212.03,653.04,1851.0,3.27
2013-02-11 22:13:00,31.666411666666665,-64.16639166666667,500.0,880.25,4.4,13.98,2795.33,566.888,1.06,170.0,602.6,34,212.6,716.12,2029.8,3.58
2013-02-11 22:13:00,31.666411666666665,-64.16639166666667,1000.0,880.25,4.4,13.98,2795.33,566.888,0.73,170.0,413.2,34,145.78,405.72,1150.0,2.03
2013-02-11 22:13:00,31.666411666666665,-64.16639166666667,2000.0,880.25,4.4,13.98,2795.33,566.888,0.9,170.0,510.8,34,180.21,528.99,1499.4,2.64
2013-02-11 22:13:00,31.666411666666665,-64.16639166666667,5000.0,880.25,4.4,13.98,2795.33,566.888,0.65,170.0,367.4,34,129.62,491.46,1393.0,2.46
2013-02-11 22:51:00,31.67382,-64.163595,200.0,1482.97,7.41,28.75,5750.83,477.42,1.36,160.0,647.0,33,271.04,979.01,2337.0,4.9
2013-02-11 22:51:00,31.67382,-64.163595,500.0,1482.97,7.41,28.75,5750.83,477.42,1.85,160.0,884.4,33,370.49,1463.62,3493.8,7.32
2013-02-11 22:51:00,31.67382,-64.163595,1000.0,1482.97,7.41,28.75,5750.83,477.42,1.88,160.0,895.6,33,375.18,1521.26,3631.4,7.61
2013-02-11 22:51:00,31.67382,-64.163595,2000.0,1482.97,7.41,28.75,5750.83,477.42,1.02,160.0,487.6,33,204.26,787.32,1879.4,3.94
2013-02-11 22:51:00,31.67382,-64.163595,5000.0,1482.97,7.41,28.75,5750.83,477.42,1.31,160.0,625.4,33,261.99,999.62,2386.2,5.0
2013-02-12 10:42:00,31.666666666666668,-64.16565166666666,200.0,911.5,4.56,12.67,2533.69,311.925,1.05,220.0,328.0,32,210.31,526.92,821.8,2.63
2013-02-12 10:42:00,31.666666666666668,-64.16565166666666,500.0,911.5,4.56,12.67,2533.69,311.925,1.83,220.0,570.4,32,365.73,1189.77,1855.6,5.95
2013-02-12 10:42:00,31.666666666666668,-64.16565166666666,1000.0,911.5,4.56,12.67,2533.69,311.925,0.8,220.0,250.6,32,160.68,393.68,614.0,1.97
2013-02-12 10:42:00,31.666666666666668,-64.16565166666666,2000.0,911.5,4.56,12.67,2533.69,311.925,0.3,220.0,92.6,32,59.37,76.17,118.8,0.38
2013-02-12 10:42:00,31.666666666666668,-64.16565166666666,5000.0,911.5,4.56,12.67,2533.69,311.925,0.58,220.0,180.0,32,115.41,347.13,541.4,1.74
2013-02-12 11:17:00,31.653703333333333,-64.17568666666666,200.0,776.93,3.88,7.17,1433.8,178.239,1.24,210.0,220.4,35,247.31,248.88,221.8,1.24
2013-02-12 11:17:00,31.653703333333333,-64.17568666666666,500.0,776.93,3.88,7.17,1433.8,178.239,1.22,210.0,217.8,35,244.39,468.58,417.6,2.34
2013-02-12 11:17:00,31.653703333333333,-64.17568666666666,1000.0,776.93,3.88,7.17,1433.8,178.239,1.11,210.0,197.0,35,221.05,647.0,576.6,3.23
2013-02-12 11:17:00,31.653703333333333,-64.17568666666666,2000.0,776.93,3.88,7.17,1433.8,178.239,0.19,210.0,34.0,35,38.15,43.09,38.4,0.22
2013-02-12 11:17:00,31.653703333333333,-64.17568666666666,5000.0,776.93,3.88,7.17,1433.8,178.239,0.13,210.0,23.2,35,26.03,26.26,23.4,0.13
2013-02-25 22:00:00,31.66917,-64.16517,200.0,1382.55,6.91,37.88,7576.63,702.328,1.66,145.0,1166.8,40,332.27,1713.79,6018.2,8.57
2013-02-25 22:00:00,31.66917,-64.16517,500.0,1382.55,6.91,37.88,7576.63,702.328,2.12,145.0,1487.2,40,423.51,2273.24,7982.8,11.37
2013-02-25 22:00:00,31.66917,-64.16517,1000.0,1382.55,6.91,37.88,7576.63,702.328,1.47,145.0,1030.6,40,293.48,1720.39,6041.4,8.6
2013-02-25 22:00:00,31.66917,-64.16517,2000.0,1382.55,6.91,37.88,7576.63,702.328,0.98,145.0,687.4,40,195.75,1210.89,4252.2,6.05
2013-02-25 22:00:00,31.66917,-64.16517,5000.0,1382.55,6.91,37.88,7576.63,702.328,0.69,145.0,483.0,40,137.54,658.33,2311.8,3.29
2013-02-25 22:45:00,31.678041666666665,-64.17183,200.0,1041.21,5.21,29.33,5865.67,539.335,1.1,155.0,594.8,35,220.57,1121.16,3023.4,5.61
2013-02-25 22:45:00,31.678041666666665,-64.17183,500.0,1041.21,5.21,29.33,5865.67,539.335,1.36,155.0,733.8,35,272.11,1469.44,3962.6,7.35
2013-02-25 22:45:00,31.678041666666665,-64.17183,1000.0,1041.21,5.21,29.33,5865.67,539.335,1.81,155.0,976.0,35,361.93,2082.79,5616.6,10.41
2013-02-25 22:45:00,31.678041666666665,-64.17183,2000.0,1041.21,5.21,29.33,5865.67,539.335,0.72,155.0,390.2,35,144.7,1005.53,2711.6,5.03
2013-02-25 22:45:00,31.678041666666665,-64.17183,5000.0,1041.21,5.21,29.33,5865.67,539.335,0.21,155.0,113.0,35,41.9,186.75,503.6,0.93
2013-02-26 10:01:00,31.579981666666665,-64.16930166666667,200.0,831.94,4.16,24.27,4854.92,380.703,1.34,200.0,508.6,35,267.19,1327.44,2526.8,6.64
2013-02-26 10:01:00,31.579981666666665,-64.16930166666667,500.0,831.94,4.16,24.27,4854.92,380.703,1.16,200.0,439.8,35,231.05,1223.21,2328.4,6.12
2013-02-26 10:01:00,31.579981666666665,-64.16930166666667,1000.0,831.94,4.16,24.27,4854.92,380.703,1.03,200.0,392.4,35,206.15,1575.72,2999.4,7.88
2013-02-26 10:01:00,31.579981666666665,-64.16930166666667,2000.0,831.94,4.16,24.27,4854.92,380.703,0.35,200.0,131.4,35,69.03,457.89,871.6,2.29
2013-02-26 10:01:00,31.579981666666665,-64.16930166666667,5000.0,831.94,4.16,24.27,4854.92,380.703,0.29,200.0,111.4,35,58.52,270.66,515.2,1.35
2013-02-26 10:40:00,31.58496166666667,-64.169845,200.0,953.79,4.77,27.21,5441.91,444.837,1.03,140.0,459.4,34,206.55,981.48,2183.0,4.91
2013-02-26 10:40:00,31.58496166666667,-64.169845,500.0,953.79,4.77,27.21,5441.91,444.837,1.73,140.0,770.0,34,346.19,1907.22,4242.0,9.54
2013-02-26 10:40:00,31.58496166666667,-64.169845,1000.0,953.79,4.77,27.21,5441.91,444.837,1.38,140.0,612.8,34,275.52,1803.81,4012.0,9.02
2013-02-26 10:40:00,31.58496166666667,-64.169845,2000.0,953.79,4.77,27.21,5441.91,444.837,0.38,140.0,169.2,34,76.07,570.64,1269.2,2.85
2013-02-26 10:40:00,31.58496166666667,-64.169845,5000.0,953.79,4.77,27.21,5441.91,444.837,0.25,140.0,110.0,34,49.46,178.76,397.6,0.89
2013-03-11 23:42:00,31.680833333333332,-64.1795,200.0,769.02,3.85,14.94,2987.49,301.631,0.73,240.0,221.4,34,146.8,386.56,583.0,1.93
2013-03-11 23:42:00,31.680833333333332,-64.1795,500.0,769.02,3.85,14.94,2987.49,301.631,1.18,240.0,357.4,34,236.98,801.91,1209.4,4.01
2013-03-11 23:42:00,31.680833333333332,-64.1795,1000.0,769.02,3.85,14.94,2987.49,301.631,1.32,240.0,398.8,34,264.43,1310.21,1976.0,6.55
2013-03-11 23:42:00,31.680833333333332,-64.1795,2000.0,769.02,3.85,14.94,2987.49,301.631,0.44,240.0,131.8,34,87.39,387.76,584.8,1.94
2013-03-11 23:42:00,31.680833333333332,-64.1795,5000.0,769.02,3.85,14.94,2987.49,301.631,0.17,240.0,50.4,34,33.42,101.05,152.4,0.51
2013-03-12 00:18:00,31.6835,-64.18383333333334,200.0,794.06,3.97,16.16,3232.44,258.368,0.68,240.0,176.4,30,136.55,268.76,347.2,1.34
2013-03-12 00:18:00,31.6835,-64.18383333333334,500.0,794.06,3.97,16.16,3232.44,258.368,1.17,240.0,301.0,30,233.0,836.79,1081.0,4.18
2013-03-12 00:18:00,31.6835,-64.18383333333334,1000.0,794.06,3.97,16.16,3232.44,258.368,1.25,240.0,324.2,30,250.96,1327.87,1715.4,6.64
2013-03-12 00:18:00,31.6835,-64.18383333333334,2000.0,794.06,3.97,16.16,3232.44,258.368,0.54,240.0,139.4,30,107.91,549.45,709.8,2.75
2013-03-12 00:18:00,31.6835,-64.18383333333334,5000.0,794.06,3.97,16.16,3232.44,258.368,0.33,240.0,84.8,30,65.64,249.57,322.4,1.25
2013-03-12 10:28:00,31.668548333333334,-64.165975,200.0,496.97,2.48,11.1,2220.48,402.76,0.92,200.0,370.4,42,183.93,620.82,1250.2,3.1
2013-03-12 10:28:00,31.668548333333334,-64.165975,500.0,496.97,2.48,11.1,2220.48,402.76,0.58,200.0,234.4,42,116.4,452.78,911.8,2.26
2013-03-12 10:28:00,31.668548333333334,-64.165975,1000.0,496.97,2.48,11.1,2220.48,402.76,0.65,200.0,261.4,42,129.8,877.94,1768.0,4.39
2013-03-12 10:28:00,31.668548333333334,-64.165975,2000.0,496.97,2.48,11.1,2220.48,402.76,0.14,200.0,56.8,42,28.21,93.16,187.6,0.47
2013-03-12 10:28:00,31.668548333333334,-64.165975,5000.0,496.97,2.48,11.1,2220.48,402.76,0.19,200.0,77.8,42,38.63,175.79,354.0,0.88
2013-03-12 11:23:00,31.677948333333333,-64.159985,200.0,453.68,2.27,8.62,1723.2,255.246,0.61,250.0,155.0,33,121.45,316.09,403.4,1.58
2013-03-12 11:23:00,31.677948333333333,-64.159985,500.0,453.68,2.27,8.62,1723.2,255.246,0.75,250.0,190.6,33,149.35,507.74,648.0,2.54
2013-03-12 11:23:00,31.677948333333333,-64.159985,1000.0,453.68,2.27,8.62,1723.2,255.246,0.46,250.0,117.2,33,91.83,430.02,548.8,2.15
2013-03-12 11:23:00,31.677948333333333,-64.159985,2000.0,453.68,2.27,8.62,1723.2,255.246,0.21,250.0,54.6,33,42.78,221.59,282.8,1.11
2013-03-12 11:23:00,31.677948333333333,-64.159985,5000.0,453.68,2.27,8.62,1723.2,255.246,0.24,250.0,61.6,33,48.27,247.76,316.2,1.24
2013-03-27 22:10:00,31.68661,-64.21895666666667,200.0,1269.81,6.35,34.63,6926.74,262.496,1.46,140.0,382.8,37,291.66,1198.8,1573.4,5.99
2013-03-27 22:10:00,31.68661,-64.21895666666667,500.0,1269.81,6.35,34.63,6926.74,262.496,1.59,140.0,417.2,37,317.87,1621.97,2128.8,8.11
2013-03-27 22:10:00,31.68661,-64.21895666666667,1000.0,1269.81,6.35,34.63,6926.74,262.496,1.55,140.0,408.0,37,310.86,1681.55,2207.0,8.41
2013-03-27 22:10:00,31.68661,-64.21895666666667,2000.0,1269.81,6.35,34.63,6926.74,262.496,1.08,140.0,283.4,37,215.93,1201.09,1576.4,6.01
2013-03-27 22:10:00,31.68661,-64.21895666666667,5000.0,1269.81,6.35,34.63,6926.74,262.496,0.67,140.0,175.2,37,133.49,1223.33,1605.6,6.12
2013-03-27 22:50:00,31.697506666666666,-64.23808333333334,200.0,1980.29,9.9,52.92,10584.45,216.756,1.79,160.0,387.2,37,357.27,1286.43,1394.2,6.43
2013-03-27 22:50:00,31.697506666666666,-64.23808333333334,500.0,1980.29,9.9,52.92,10584.45,216.756,2.62,160.0,567.2,37,523.35,2529.11,2741.0,12.65
2013-03-27 22:50:00,31.697506666666666,-64.23808333333334,1000.0,1980.29,9.9,52.92,10584.45,216.756,3.09,160.0,669.6,37,617.84,3621.22,3924.6,18.11
2013-03-27 22:50:00,31.697506666666666,-64.23808333333334,2000.0,1980.29,9.9,52.92,10584.45,216.756,1.78,160.0,386.6,37,356.71,2097.85,2273.6,10.49
2013-03-27 22:50:00,31.697506666666666,-64.23808333333334,5000.0,1980.29,9.9,52.92,10584.45,216.756,0.63,160.0,135.6,37,125.12,1049.85,1137.8,5.25
2013-04-05 22:40:00,31.66675,-64.17083666666667,200.0,1992.31,9.96,72.38,14476.71,552.363,0.8,150.0,442.0,36,160.04,805.85,2225.6,4.03
2013-04-05 22:40:00,31.66675,-64.17083666666667,500.0,1992.31,9.96,72.38,14476.71,552.363,1.24,150.0,687.2,36,248.82,1365.91,3772.4,6.83
2013-04-05 22:40:00,31.66675,-64.17083666666667,1000.0,1992.31,9.96,72.38,14476.71,552.363,2.14,150.0,1179.8,36,427.18,2435.86,6727.4,12.18
2013-04-05 22:40:00,31.66675,-64.17083666666667,2000.0,1992.31,9.96,72.38,14476.71,552.363,2.98,150.0,1647.4,36,596.49,4797.71,13250.4,23.99
2013-04-05 22:40:00,31.66675,-64.17083666666667,5000.0,1992.31,9.96,72.38,14476.71,552.363,2.8,150.0,1546.0,36,559.78,5071.37,14006.2,25.36
2013-04-05 23:22:00,31.651321666666668,-64.16302333333333,200.0,1565.3,7.83,53.13,10625.81,464.83,1.03,145.0,478.2,36,205.75,1102.85,2563.2,5.51
2013-04-05 23:22:00,31.651321666666668,-64.16302333333333,500.0,1565.3,7.83,53.13,10625.81,464.83,1.36,145.0,631.2,36,271.58,1464.53,3403.8,7.32
2013-04-05 23:22:00,31.651321666666668,-64.16302333333333,1000.0,1565.3,7.83,53.13,10625.81,464.83,1.49,145.0,691.0,36,297.31,1703.76,3959.8,8.52
2013-04-05 23:22:00,31.651321666666668,-64.16302333333333,2000.0,1565.3,7.83,53.13,10625.81,464.83,1.84,145.0,856.6,36,368.56,2665.32,6194.6,13.33
