Hawaii Ocean Time-series : 30-May-2024 15:52:58
https://hahana.soest.hawaii.edu/hot/hot-dogs/mextraction.html

crn, date, time, frac, depth, dwt, 
#, mmddyy, hhmm, #, m, g/m2, 
223, 070810, 1228, 2,  195.0,  0.2146,
223, 070810, 1228, 3,  195.0,  0.2478,
223, 070810, 1228, 4,  195.0,  0.2613,
223, 070810, 1228, 5,  195.0,  0.9243,
223, 070810, 2208, 0,  230.0,  0.0839,
223, 070810, 2208, 1,  230.0,  0.2294,
223, 070810, 2208, 2,  230.0,  0.2993,
223, 070810, 2208, 3,  230.0,  0.2852,
223, 070810, 2208, 4,  230.0,  0.3204,
223, 070810, 2208, 5,  230.0,  1.2181,
224, 080610, 1031, 0,  151.0,  0.0285,
224, 080610, 1031, 1,  151.0,  0.1222,
224, 080610, 1031, 2,  151.0,  0.1164,
224, 080610, 1031, 3,  151.0,  0.2032,
224, 080610, 1031, 4,  151.0,  0.2202,
224, 080610, 1031, 5,  151.0,  0.6904,
224, 080610, 1312, 0,  151.0,  0.0068,
224, 080610, 1312, 1,  151.0,  0.0864,
224, 080610, 1312, 2,  151.0,  0.1665,
224, 080610, 1312, 3,  151.0,  0.1917,
224, 080610, 1312, 4,  151.0,  0.2081,
224, 080610, 1312, 5,  151.0,  0.6595,
224, 080610, 2205, 0,  151.0,  0.1022,
224, 080610, 2205, 1,  151.0,  0.2326,
224, 080610, 2205, 2,  151.0,  0.2830,
224, 080610, 2205, 3,  151.0,  0.2870,
224, 080610, 2205, 4,  151.0,  0.3607,
224, 080610, 2205, 5,  151.0,  1.2655,
224, 080710,  108, 0,  151.0,  0.1600,
224, 080710,  108, 1,  151.0,  0.1995,
224, 080710,  108, 2,  151.0,  0.2793,
224, 080710,  108, 3,  151.0,  0.2816,
224, 080710,  108, 4,  151.0,  0.2661,
224, 080710,  108, 5,  151.0,  1.1865,
224, 080710, 1004, 0,  151.0,  0.2422,
224, 080710, 1004, 1,  151.0,  0.4193,
224, 080710, 1004, 2,  151.0,  0.5818,
224, 080710, 1004, 3,  151.0,  0.5540,
224, 080710, 1004, 4,  151.0,  0.5325,
224, 080710, 1004, 5,  151.0,  2.3298,
224, 080710, 2304, 0,  151.0,  0.0470,
224, 080710, 2304, 1,  151.0,  0.2645,
224, 080710, 2304, 2,  151.0,  0.3285,
224, 080710, 2304, 3,  151.0,  0.3304,
224, 080710, 2304, 4,  151.0,  0.3100,
224, 080710, 2304, 5,  151.0,  1.2804,
225, 090210, 1011, 0,  118.0,  0.0135,
225, 090210, 1011, 1,  118.0,  0.1093,
225, 090210, 1011, 2,  118.0,  0.1350,
225, 090210, 1011, 3,  118.0,  0.1465,
225, 090210, 1011, 4,  118.0,  0.1641,
225, 090210, 1011, 5,  118.0,  0.5685,
225, 090210, 1238, 0,  107.0,  0.0944,
225, 090210, 1238, 1,  107.0,  0.1790,
225, 090210, 1238, 2,  107.0,  0.1768,
225, 090210, 1238, 3,  107.0,  0.2886,
225, 090210, 1238, 4,  107.0,  0.3661,
225, 090210, 1238, 5,  107.0,  1.1049,
225, 090210, 2234, 0,  163.0,  0.1290,
225, 090210, 2234, 1,  163.0,  0.3896,
225, 090210, 2234, 2,  163.0,  0.4279,
225, 090210, 2234, 3,  163.0,  0.4529,
225, 090210, 2234, 4,  163.0,  0.6764,
225, 090210, 2234, 5,  163.0,  2.0757,
225, 090210,  110, 0,  155.0,  0.3649,
225, 090210,  110, 1,  155.0,  0.5660,
225, 090210,  110, 2,  155.0,  0.6760,
225, 090210,  110, 3,  155.0,  0.7647,
225, 090210,  110, 4,  155.0,  0.6561,
225, 090210,  110, 5,  155.0,  3.0277,
225, 090310, 1003, 0,  150.0,  0.0152,
225, 090310, 1003, 1,  150.0,  0.1311,
225, 090310, 1003, 2,  150.0,  0.1052,
225, 090310, 1003, 3,  150.0,  0.1737,
225, 090310, 1003, 4,  150.0,  0.1900,
225, 090310, 1003, 5,  150.0,  0.6153,
225, 090310, 2204, 0,  119.0,  0.0923,
225, 090310, 2204, 1,  119.0,  0.1016,
225, 090310, 2204, 2,  119.0,  0.1541,
225, 090310, 2204, 3,  119.0,  0.1920,
225, 090310, 2204, 4,  119.0,  0.2708,
225, 090310, 2204, 5,  119.0,  0.8108,
226, 100110, 1005, 0,  121.0,  0.0172,
226, 100110, 1005, 1,  121.0,  0.0617,
226, 100110, 1005, 2,  121.0,  0.0906,
226, 100110, 1005, 3,  121.0,  0.1000,
226, 100110, 1005, 4,  121.0,  0.1113,
226, 100110, 1005, 5,  121.0,  0.3808,
226, 100210, 1240, 0,  128.0,  0.0224,
226, 100210, 1240, 1,  128.0,  0.1207,
226, 100210, 1240, 2,  128.0,  0.1484,
226, 100210, 1240, 3,  128.0,  0.2051,
226, 100210, 1240, 4,  128.0,  0.2341,
226, 100210, 1240, 5,  128.0,  0.7307,
226, 100210, 2204, 0,  113.0,  0.0120,
226, 100210, 2204, 1,  113.0,  0.0646,
226, 100210, 2204, 2,  113.0,  0.0902,
226, 100210, 2204, 3,  113.0,  0.1144,
226, 100210, 2204, 4,  113.0,  0.1030,
226, 100210, 2204, 5,  113.0,  0.3841,
226, 100310,  105, 0,  163.0,  0.0216,
226, 100310,  105, 1,  163.0,  0.0887,
226, 100310,  105, 2,  163.0,  0.1684,
226, 100310,  105, 3,  163.0,  0.2084,
226, 100310,  105, 4,  163.0,  0.2163,
226, 100310,  105, 5,  163.0,  0.7034,
226, 100310, 1004, 0,   82.0,  0.0095,
226, 100310, 1004, 1,   82.0,  0.0608,
226, 100310, 1004, 2,   82.0,  0.0832,
226, 100310, 1004, 3,   82.0,  0.1192,
226, 100310, 1004, 4,   82.0,  0.1335,
226, 100310, 1004, 5,   82.0,  0.4062,
226, 100310, 2227, 0,   80.0,  0.0082,
226, 100310, 2227, 1,   80.0,  0.0682,
226, 100310, 2227, 2,   80.0,  0.1203,
226, 100310, 2227, 3,   80.0,  0.1341,
226, 100310, 2227, 4,   80.0,  0.1456,
226, 100310, 2227, 5,   80.0,  0.4763,
227, 111910, 2209, 0,  200.0,  0.0848,
227, 111910, 2209, 1,  200.0,  0.1705,
227, 111910, 2209, 2,  200.0,  0.2375,
227, 111910, 2209, 3,  200.0,  0.2500,
227, 111910, 2209, 4,  200.0,  0.2261,
227, 111910, 2209, 5,  200.0,  0.9688,
227, 112010,  102, 0,  196.0,  0.0141,
227, 112010,  102, 1,  196.0,  0.1598,
227, 112010,  102, 2,  196.0,  0.2409,
227, 112010,  102, 3,  196.0,  0.2533,
227, 112010,  102, 4,  196.0,  0.2132,
227, 112010,  102, 5,  196.0,  0.8814,
227, 112010, 1004, 0,  219.0,  0.0301,
227, 112010, 1004, 1,  219.0,  0.1755,
227, 112010, 1004, 2,  219.0,  0.3045,
227, 112010, 1004, 3,  219.0,  0.2198,
227, 112010, 1004, 4,  219.0,  0.2027,
227, 112010, 1004, 5,  219.0,  0.9325,
227, 112010, 1035, 0,  217.0,  0.0287,
227, 112010, 1035, 1,  217.0,  0.1262,
227, 112010, 1035, 2,  217.0,  0.2200,
227, 112010, 1035, 3,  217.0,  0.2144,
227, 112010, 1035, 4,  217.0,  0.2509,
227, 112010, 1035, 5,  217.0,  0.8402,
227, 112010, 2231, 0,  211.0,  0.1419,
227, 112010, 2231, 1,  211.0,  0.1776,
227, 112010, 2231, 2,  211.0,  0.3471,
227, 112010, 2231, 3,  211.0,  0.2900,
227, 112010, 2231, 4,  211.0,  0.2285,
227, 112010, 2231, 5,  211.0,  1.1850,
228, 010811, 1248, 0,  155.0,  0.0335,
228, 010811, 1248, 1,  155.0,  0.0504,
228, 010811, 1248, 2,  155.0,  0.0814,
228, 010811, 1248, 3,  155.0,  0.0837,
228, 010811, 1248, 4,  155.0,  0.0707,
228, 010811, 1248, 5,  155.0,  0.3197,
228, 010811, 1332, 0,  128.0,  0.0029,
228, 010811, 1332, 1,  128.0,  0.0916,
228, 010811, 1332, 2,  128.0,  0.0969,
228, 010811, 1332, 3,  128.0,  0.0734,
228, 010811, 1332, 4,  128.0,  0.0500,
228, 010811, 1332, 5,  128.0,  0.3148,
229, 012711, 1007, 0,  180.0,  0.0365,
229, 012711, 1007, 1,  180.0,  0.1691,
229, 012711, 1007, 2,  180.0,  0.3168,
229, 012711, 1007, 3,  180.0,  0.3542,
229, 012711, 1007, 4,  180.0,  0.3547,
229, 012711, 1007, 5,  180.0,  1.2313,
229, 012711, 1238, 0,  192.0,  0.0339,
229, 012711, 1238, 1,  192.0,  0.0763,
229, 012711, 1238, 2,  192.0,  0.1817,
229, 012711, 1238, 3,  192.0,  0.1973,
229, 012711, 1238, 4,  192.0,  0.2028,
229, 012711, 1238, 5,  192.0,  0.6920,
229, 012711, 2203, 0,   97.0,  0.1504,
229, 012711, 2203, 1,   97.0,  0.1939,
229, 012711, 2203, 2,   97.0,  0.3950,
229, 012711, 2203, 3,   97.0,  0.4442,
229, 012711, 2203, 4,   97.0,  0.3424,
229, 012711, 2203, 5,   97.0,  1.5260,
229, 012811,  118, 0,  165.0,  0.0441,
229, 012811,  118, 1,  165.0,  0.2566,
229, 012811,  118, 2,  165.0,  0.2963,
229, 012811,  118, 3,  165.0,  0.3794,
229, 012811,  118, 4,  165.0,  0.3354,
229, 012811,  118, 5,  165.0,  1.3118,
229, 012811, 1004, 0,  120.0,  0.0282,
229, 012811, 1004, 1,  120.0,  0.1635,
229, 012811, 1004, 2,  120.0,  0.2292,
229, 012811, 1004, 3,  120.0,  0.2246,
229, 012811, 1004, 4,  120.0,  0.1563,
229, 012811, 1004, 5,  120.0,  0.8017,
229, 012811, 2202, 0,  192.0,  0.1021,
229, 012811, 2202, 1,  192.0,  0.1948,
229, 012811, 2202, 2,  192.0,  0.2433,
229, 012811, 2202, 3,  192.0,  0.2843,
229, 012811, 2202, 4,  192.0,  0.2629,
229, 012811, 2202, 5,  192.0,  1.0874,
230, 022711, 1004, 0,  146.0,  0.0201,
230, 022711, 1004, 1,  146.0,  0.1274,
230, 022711, 1004, 2,  146.0,  0.2198,
230, 022711, 1004, 3,  146.0,  0.2111,
230, 022711, 1004, 4,  146.0,  0.1078,
230, 022711, 1004, 5,  146.0,  0.6862,
230, 022711, 1256, 0,  183.0,  0.0609,
230, 022711, 1256, 1,  183.0,  0.0854,
230, 022711, 1256, 2,  183.0,  0.1240,
230, 022711, 1256, 3,  183.0,  0.1412,
230, 022711, 1256, 4,  183.0,  0.1017,
230, 022711, 1256, 5,  183.0,  0.5131,
230, 022711, 2205, 0,  216.0,  0.0560,
230, 022711, 2205, 1,  216.0,  0.2122,
230, 022711, 2205, 2,  216.0,  0.2793,
230, 022711, 2205, 3,  216.0,  0.1956,
230, 022711, 2205, 4,  216.0,  0.2103,
230, 022711, 2205, 5,  216.0,  0.9535,
230, 022811, 1000, 0,  140.0,  0.0176,
230, 022811, 1000, 1,  140.0,  0.0662,
230, 022811, 1000, 2,  140.0,  0.0879,
230, 022811, 1000, 3,  140.0,  0.0821,
230, 022811, 1000, 4,  140.0,  0.0926,
230, 022811, 1000, 5,  140.0,  0.3464,
230, 022811, 2204, 0,  140.0,  0.1190,
230, 022811, 2204, 1,  140.0,  0.2169,
230, 022811, 2204, 2,  140.0,  0.3076,
230, 022811, 2204, 3,  140.0,  0.2418,
230, 022811, 2204, 4,  140.0,  0.2246,
230, 022811, 2204, 5,  140.0,  1.1099,
231, 041011, 1343, 0,  140.0,  0.0491,
231, 041011, 1343, 1,  140.0,  0.0986,
231, 041011, 1343, 2,  140.0,  0.1656,
231, 041011, 1343, 3,  140.0,  0.1806,
231, 041011, 1343, 4,  140.0,  0.1710,
231, 041011, 1343, 5,  140.0,  0.6648,
231, 041011, 2340, 0,  150.0,  0.0294,
231, 041011, 2340, 1,  150.0,  0.2758,
231, 041011, 2340, 2,  150.0,  0.3070,
231, 041011, 2340, 3,  150.0,  0.2805,
231, 041011, 2340, 4,  150.0,  0.1915,
231, 041011, 2340, 5,  150.0,  1.0843,
231, 041111,   13, 0,  169.0,  0.0910,
231, 041111,   13, 1,  169.0,  0.2722,
231, 041111,   13, 2,  169.0,  0.2995,
231, 041111,   13, 3,  169.0,  0.3135,
231, 041111,   13, 4,  169.0,  0.2788,
231, 041111,   13, 5,  169.0,  1.2551,
231, 041111, 1146, 0,  140.0,  0.0621,
231, 041111, 1146, 1,  140.0,  0.1170,
231, 041111, 1146, 2,  140.0,  0.1901,
231, 041111, 1146, 3,  140.0,  0.2159,
231, 041111, 1146, 4,  140.0,  0.2021,
231, 041111, 1146, 5,  140.0,  0.7871,
231, 041111, 2230, 0,  119.0,  0.0157,
231, 041111, 2230, 1,  119.0,  0.3419,
231, 041111, 2230, 2,  119.0,  0.3877,
231, 041111, 2230, 3,  119.0,  0.3538,
231, 041111, 2230, 4,  119.0,  0.2430,
231, 041111, 2230, 5,  119.0,  1.3420,
232, 050811, 1008, 0,  225.0,  0.0760,
232, 050811, 1008, 1,  225.0,  0.1511,
232, 050811, 1008, 2,  225.0,  0.1466,
232, 050811, 1008, 3,  225.0,  0.1388,
232, 050811, 1008, 4,  225.0,  0.1409,
232, 050811, 1008, 5,  225.0,  0.6534,
232, 050811, 1254, 0,  150.0,  0.0025,
232, 050811, 1254, 1,  150.0,  0.0768,
232, 050811, 1254, 2,  150.0,  0.0816,
232, 050811, 1254, 3,  150.0,  0.0925,
232, 050811, 1254, 4,  150.0,  0.0928,
232, 050811, 1254, 5,  150.0,  0.3462,
232, 050811, 2207, 0,  132.0,  0.0956,
232, 050811, 2207, 1,  132.0,  0.2417,
232, 050811, 2207, 2,  132.0,  0.2284,
232, 050811, 2207, 3,  132.0,  0.2060,
232, 050811, 2207, 4,  132.0,  0.1523,
232, 050811, 2207, 5,  132.0,  0.9240,
232, 050811, 2240, 0,  171.0,  0.1270,
232, 050811, 2240, 1,  171.0,  0.2707,
232, 050811, 2240, 2,  171.0,  0.2849,
232, 050811, 2240, 3,  171.0,  0.2314,
232, 050811, 2240, 4,  171.0,  0.1591,
232, 050811, 2240, 5,  171.0,  1.0731,
232, 050911, 1006, 0,  117.0,  0.0336,
232, 050911, 1006, 1,  117.0,  0.1205,
232, 050911, 1006, 2,  117.0,  0.1991,
232, 050911, 1006, 3,  117.0,  0.1782,
232, 050911, 1006, 4,  117.0,  0.0813,
232, 050911, 1006, 5,  117.0,  0.6126,
232, 050911, 2206, 0,  188.0,  0.0507,
232, 050911, 2206, 1,  188.0,  0.2614,
232, 050911, 2206, 2,  188.0,  0.2689,
232, 050911, 2206, 3,  188.0,  0.3369,
232, 050911, 2206, 4,  188.0,  0.1655,
232, 050911, 2206, 5,  188.0,  1.0834,
233, 071811, 1024, 0,  181.0,  0.0141,
233, 071811, 1024, 1,  181.0,  0.1106,
233, 071811, 1024, 2,  181.0,  0.2290,
233, 071811, 1024, 3,  181.0,  0.2425,
233, 071811, 1024, 4,  181.0,  0.1663,
233, 071811, 1024, 5,  181.0,  0.7626,
233, 071811, 1219, 0,  194.0,  0.0675,
233, 071811, 1219, 1,  194.0,  0.1629,
233, 071811, 1219, 2,  194.0,  0.2496,
233, 071811, 1219, 3,  194.0,  0.2658,
233, 071811, 1219, 4,  194.0,  0.2760,
233, 071811, 1219, 5,  194.0,  1.0219,
233, 071911, 1006, 0,  181.0,  0.0741,
233, 071911, 1006, 1,  181.0,  0.1923,
233, 071911, 1006, 2,  181.0,  0.3213,
233, 071911, 1006, 3,  181.0,  0.3653,
233, 071911, 1006, 4,  181.0,  0.3467,
233, 071911, 1006, 5,  181.0,  1.2997,
233, 071911, 2207, 0,  159.0,  0.2811,
233, 071911, 2207, 1,  159.0,  0.4304,
233, 071911, 2207, 2,  159.0,  0.6498,
233, 071911, 2207, 3,  159.0,  0.5967,
233, 071911, 2207, 4,  159.0,  0.3751,
233, 071911, 2207, 5,  159.0,  2.3332,
233, 071911, 2248, 0,  160.0,  0.1539,
233, 071911, 2248, 1,  160.0,  0.3771,
233, 071911, 2248, 2,  160.0,  0.4384,
233, 071911, 2248, 3,  160.0,  0.4532,
233, 071911, 2248, 4,  160.0,  0.4262,
233, 071911, 2248, 5,  160.0,  1.8487,
234, 082911, 1009, 0,  146.0,  0.0588,
234, 082911, 1009, 1,  146.0,  0.4128,
234, 082911, 1009, 2,  146.0,  0.6438,
234, 082911, 1009, 3,  146.0,  0.5329,
234, 082911, 1009, 4,  146.0,  0.4160,
234, 082911, 1009, 5,  146.0,  2.0643,
234, 082911, 1040, 0,  146.0,  0.1299,
234, 082911, 1040, 1,  146.0,  0.4038,
234, 082911, 1040, 2,  146.0,  0.5963,
234, 082911, 1040, 3,  146.0,  0.6103,
234, 082911, 1040, 4,  146.0,  0.4818,
234, 082911, 1040, 5,  146.0,  2.2221,
234, 082911, 2204, 0,  150.0,  0.2697,
234, 082911, 2204, 1,  150.0,  0.2891,
234, 082911, 2204, 2,  150.0,  0.3395,
234, 082911, 2204, 3,  150.0,  0.4001,
234, 082911, 2204, 4,  150.0,  0.3047,
234, 082911, 2204, 5,  150.0,  1.6031,
234, 083011,   25, 0,  160.0,  0.3833,
234, 083011,   25, 1,  160.0,  0.5628,
234, 083011,   25, 2,  160.0,  0.6258,
234, 083011,   25, 3,  160.0,  0.7912,
234, 083011,   25, 4,  160.0,  0.4571,
234, 083011,   25, 5,  160.0,  2.8201,
234, 083011, 1002, 0,  160.0,  0.0608,
234, 083011, 1002, 1,  160.0,  0.4660,
234, 083011, 1002, 2,  160.0,  0.6929,
234, 083011, 1002, 3,  160.0,  0.7945,
234, 083011, 1002, 4,  160.0,  0.5238,
234, 083011, 1002, 5,  160.0,  2.5380,
235, 092511, 1050, 0,  117.0,  0.0304,
235, 092511, 1050, 1,  117.0,  0.3019,
235, 092511, 1050, 2,  117.0,  0.9214,
235, 092511, 1050, 3,  117.0,  1.0193,
235, 092511, 1050, 4,  117.0,  0.6174,
235, 092511, 1050, 5,  117.0,  2.8904,
235, 092511, 1121, 0,  111.0,  0.0068,
235, 092511, 1121, 1,  111.0,  0.2786,
235, 092511, 1121, 2,  111.0,  0.7001,
235, 092511, 1121, 3,  111.0,  0.5420,
235, 092511, 1121, 4,  111.0,  0.2715,
235, 092511, 1121, 5,  111.0,  1.7989,
235, 092511, 2209, 0,  113.0,  0.0979,
235, 092511, 2209, 1,  113.0,  0.5258,
235, 092511, 2209, 2,  113.0,  0.7236,
235, 092511, 2209, 3,  113.0,  0.6890,
235, 092511, 2209, 4,  113.0,  0.5083,
235, 092511, 2209, 5,  113.0,  2.5447,
235, 092611,   24, 0,  105.0,  0.4468,
235, 092611,   24, 1,  105.0,  0.8138,
235, 092611,   24, 2,  105.0,  0.9261,
235, 092611,   24, 3,  105.0,  0.7815,
235, 092611,   24, 4,  105.0,  0.6133,
235, 092611,   24, 5,  105.0,  3.5814,
235, 092611,   56, 0,  122.0,  0.1607,
235, 092611,   56, 1,  122.0,  0.6858,
235, 092611,   56, 2,  122.0,  0.8334,
235, 092611,   56, 3,  122.0,  0.7990,
235, 092611,   56, 4,  122.0,  0.6757,
235, 092611,   56, 5,  122.0,  3.1544,
235, 092611, 1004, 0,  122.0,  0.0371,
235, 092611, 1004, 1,  122.0,  0.1850,
235, 092611, 1004, 2,  122.0,  0.5536,
235, 092611, 1004, 3,  122.0,  0.5146,
235, 092611, 1004, 4,  122.0,  0.3060,
235, 092611, 1004, 5,  122.0,  1.5963,
236, 110311, 1057, 0,  231.0,  0.0830,
236, 110311, 1057, 1,  231.0,  0.1365,
236, 110311, 1057, 2,  231.0,  0.3739,
236, 110311, 1057, 3,  231.0,  0.2888,
236, 110311, 1057, 4,  231.0,  0.2963,
236, 110311, 1057, 5,  231.0,  1.1785,
236, 110311, 2207, 0,  185.0,  0.1107,
236, 110311, 2207, 1,  185.0,  0.3333,
236, 110311, 2207, 2,  185.0,  0.4036,
236, 110311, 2207, 3,  185.0,  0.4039,
236, 110311, 2207, 4,  185.0,  0.3928,
236, 110311, 2207, 5,  185.0,  1.6443,
236, 110411,   14, 0,  258.0,  0.1331,
236, 110411,   14, 1,  258.0,  0.2305,
236, 110411,   14, 2,  258.0,  0.4146,
236, 110411,   14, 3,  258.0,  0.3515,
236, 110411,   14, 4,  258.0,  0.3581,
236, 110411,   14, 5,  258.0,  1.4878,
236, 110411, 1005, 0,  195.0,  0.0763,
236, 110411, 1005, 1,  195.0,  0.2926,
236, 110411, 1005, 2,  195.0,  0.3490,
236, 110411, 1005, 3,  195.0,  0.2818,
236, 110411, 1005, 4,  195.0,  0.3630,
236, 110411, 1005, 5,  195.0,  1.3627,
236, 110411, 2202, 0,  172.0,  0.0977,
236, 110411, 2202, 1,  172.0,  0.4187,
236, 110411, 2202, 2,  172.0,  0.3991,
236, 110411, 2202, 3,  172.0,  0.2688,
236, 110411, 2202, 4,  172.0,  0.1930,
236, 110411, 2202, 5,  172.0,  1.3774,
237, 112811, 2347, 0,  161.0,  0.1691,
237, 112811, 2347, 1,  161.0,  0.3753,
237, 112811, 2347, 2,  161.0,  0.3821,
237, 112811, 2347, 3,  161.0,  0.3522,
237, 112811, 2347, 4,  161.0,  0.3299,
237, 112811, 2347, 5,  161.0,  1.6085,
237, 112811, 1041, 0,  183.0,  0.0396,
237, 112811, 1041, 1,  183.0,  0.1418,
237, 112811, 1041, 2,  183.0,  0.1844,
237, 112811, 1041, 3,  183.0,  0.2723,
237, 112811, 1041, 4,  183.0,  0.2680,
237, 112811, 1041, 5,  183.0,  0.9061,
238, 121811, 1132, 0,  188.0,  0.0152,
238, 121811, 1132, 1,  188.0,  0.1565,
238, 121811, 1132, 2,  188.0,  0.2119,
238, 121811, 1132, 3,  188.0,  0.2405,
238, 121811, 1132, 4,  188.0,  0.1579,
238, 121811, 1132, 5,  188.0,  0.7821,
238, 121811, 1217, 0,  188.0,  0.0313,
238, 121811, 1217, 1,  188.0,  0.1495,
238, 121811, 1217, 2,  188.0,  0.2694,
238, 121811, 1217, 3,  188.0,  0.2820,
238, 121811, 1217, 4,  188.0,  0.1947,
238, 121811, 1217, 5,  188.0,  0.9269,
238, 121811, 2327, 0,  175.0,  0.1398,
238, 121811, 2327, 1,  175.0,  0.4381,
238, 121811, 2327, 2,  175.0,  0.5821,
238, 121811, 2327, 3,  175.0,  0.4896,
238, 121811, 2327, 4,  175.0,  0.1901,
238, 121811, 2327, 5,  175.0,  1.8398,
238, 121911, 2358, 0,  185.0,  0.1364,
238, 121911, 2358, 1,  185.0,  0.5356,
238, 121911, 2358, 2,  185.0,  0.7594,
238, 121911, 2358, 3,  185.0,  0.3654,
238, 121911, 2358, 4,  185.0,  0.1919,
238, 121911, 2358, 5,  185.0,  1.9887,
238, 121911, 1113, 0,  196.0,  0.0956,
238, 121911, 1113, 1,  196.0,  0.1323,
238, 121911, 1113, 2,  196.0,  0.1383,
238, 121911, 1113, 3,  196.0,  0.1738,
238, 121911, 1113, 4,  196.0,  0.1899,
238, 121911, 1113, 5,  196.0,  0.7300,
239, 011712, 1011, 0,  152.0,  0.0287,
239, 011712, 1011, 1,  152.0,  0.0712,
239, 011712, 1011, 2,  152.0,  0.1599,
239, 011712, 1011, 3,  152.0,  0.1323,
239, 011712, 1011, 4,  152.0,  0.1336,
239, 011712, 1011, 5,  152.0,  0.5256,
239, 011712, 2214, 0,  192.0,  0.0953,
239, 011712, 2214, 1,  192.0,  0.3019,
239, 011712, 2214, 2,  192.0,  0.2428,
239, 011712, 2214, 3,  192.0,  0.2058,
239, 011712, 2214, 4,  192.0,  0.1743,
239, 011712, 2214, 5,  192.0,  1.0202,
239, 011812,   12, 0,  167.0,  0.1828,
239, 011812,   12, 1,  167.0,  0.2495,
239, 011812,   12, 2,  167.0,  0.2892,
239, 011812,   12, 3,  167.0,  0.2021,
239, 011812,   12, 4,  167.0,  0.1895,
239, 011812,   12, 5,  167.0,  1.1130,
239, 011812, 1008, 0,  111.0,  0.0180,
239, 011812, 1008, 1,  111.0,  0.0577,
239, 011812, 1008, 2,  111.0,  0.1279,
239, 011812, 1008, 3,  111.0,  0.1114,
239, 011812, 1008, 4,  111.0,  0.0897,
239, 011812, 1008, 5,  111.0,  0.4048,
239, 011812, 1207, 0,  107.0,  0.0100,
239, 011812, 1207, 1,  107.0,  0.0951,
239, 011812, 1207, 2,  107.0,  0.1168,
239, 011812, 1207, 3,  107.0,  0.1043,
239, 011812, 1207, 4,  107.0,  0.1460,
239, 011812, 1207, 5,  107.0,  0.4721,
239, 011812, 2204, 0,  120.0,  0.0357,
239, 011812, 2204, 1,  120.0,  0.2389,
239, 011812, 2204, 2,  120.0,  0.1544,
239, 011812, 2204, 3,  120.0,  0.1699,
239, 011812, 2204, 4,  120.0,  0.1542,
239, 011812, 2204, 5,  120.0,  0.7531,
240, 032312, 1131, 0,  168.0,  0.0457,
240, 032312, 1131, 1,  168.0,  0.1005,
240, 032312, 1131, 2,  168.0,  0.2042,
240, 032312, 1131, 3,  168.0,  0.1886,
240, 032312, 1131, 4,  168.0,  0.1229,
240, 032312, 1131, 5,  168.0,  0.6618,
240, 032312, 1212, 0,  155.0,  0.0418,
240, 032312, 1212, 1,  155.0,  0.1064,
240, 032312, 1212, 2,  155.0,  0.1351,
240, 032312, 1212, 3,  155.0,  0.1374,
240, 032312, 1212, 4,  155.0,  0.0918,
240, 032312, 1212, 5,  155.0,  0.5126,
240, 032312, 2237, 0,  153.0,  0.0497,
240, 032312, 2237, 1,  153.0,  0.2354,
240, 032312, 2237, 2,  153.0,  0.2979,
240, 032312, 2237, 3,  153.0,  0.2495,
240, 032312, 2237, 4,  153.0,  0.1550,
240, 032312, 2237, 5,  153.0,  0.9875,
240, 032312, 2311, 0,  183.0,  0.0640,
240, 032312, 2311, 1,  183.0,  0.2192,
240, 032312, 2311, 2,  183.0,  0.2677,
240, 032312, 2311, 3,  183.0,  0.2684,
240, 032312, 2311, 4,  183.0,  0.1501,
240, 032312, 2311, 5,  183.0,  0.9694,
240, 032412, 2208, 0,  182.0,  0.1692,
240, 032412, 2208, 1,  182.0,  0.1892,
240, 032412, 2208, 2,  182.0,  0.3158,
240, 032412, 2208, 3,  182.0,  0.2361,
240, 032412, 2208, 4,  182.0,  0.2026,
240, 032412, 2208, 5,  182.0,  1.1129,
241, 043012, 1008, 0,  164.0,  0.0285,
241, 043012, 1008, 1,  164.0,  0.4622,
241, 043012, 1008, 2,  164.0,  0.2762,
241, 043012, 1008, 3,  164.0,  0.2995,
241, 043012, 1008, 4,  164.0,  0.1515,
241, 043012, 1008, 5,  164.0,  1.2179,
241, 043012, 2203, 0,  187.0,  0.0773,
241, 043012, 2203, 1,  187.0,  0.4614,
241, 043012, 2203, 2,  187.0,  0.3225,
241, 043012, 2203, 3,  187.0,  0.2864,
241, 043012, 2203, 4,  187.0,  0.1517,
241, 043012, 2203, 5,  187.0,  1.2992,
241, 050112,   36, 0,  237.0,  0.1919,
241, 050112,   36, 1,  237.0,  0.4991,
241, 050112,   36, 2,  237.0,  0.4874,
241, 050112,   36, 3,  237.0,  0.3781,
241, 050112,   36, 4,  237.0,  0.3267,
241, 050112,   36, 5,  237.0,  1.8832,
241, 050112, 1007, 0,  194.0,  0.1125,
241, 050112, 1007, 1,  194.0,  0.1440,
241, 050112, 1007, 2,  194.0,  0.2244,
241, 050112, 1007, 3,  194.0,  0.2777,
241, 050112, 1007, 4,  194.0,  0.2445,
241, 050112, 1007, 5,  194.0,  1.0032,
242, 052912, 1008, 0,  187.0,  0.0954,
242, 052912, 1008, 1,  187.0,  0.2442,
242, 052912, 1008, 2,  187.0,  0.2924,
242, 052912, 1008, 3,  187.0,  0.2497,
242, 052912, 1008, 4,  187.0,  0.2731,
242, 052912, 1008, 5,  187.0,  1.1548,
242, 052912, 2205, 0,  186.0,  0.1814,
242, 052912, 2205, 1,  186.0,  0.5309,
