,time,lat,lon,depth,cruise,frac,tow,vol,svol,wwt,dwt,carb,nit,abnd
2811,2002-01-16T00:33:00,22.75,-158,195,HOT134,3,509,317,,1.024,0.141,,,
2812,2002-01-16T00:33:00,22.75,-158,195,HOT134,4,509,317,,0.6058,0.1123,,,
2813,2002-01-16T00:33:00,22.75,-158,195,HOT134,5,509,317,,8.9899,0.783,,,
2814,2002-01-16T10:01:00,22.75,-158,198,HOT134,0,510,335,,0.7766,0.054,,,
2815,2002-01-16T10:01:00,22.75,-158,198,HOT134,1,510,335,,1.6989,0.1324,,,
2816,2002-01-16T10:01:00,22.75,-158,198,HOT134,2,510,335,,1.2047,0.1418,,,
2817,2002-01-16T10:01:00,22.75,-158,198,HOT134,3,510,335,,1.2947,0.1343,,,
2818,2002-01-16T10:01:00,22.75,-158,198,HOT134,4,510,335,,0.7053,0.118,,,
2819,2002-01-16T10:01:00,22.75,-158,198,HOT134,5,510,335,,5.6802,0.5806,,,
2820,2002-02-20T00:20:00,22.75,-158,182,HOT135,0,511,451,,0.1528,0.0099,,,
2821,2002-02-20T00:20:00,22.75,-158,182,HOT135,1,511,451,,0.8997,0.1187,,,
2822,2002-02-20T00:20:00,22.75,-158,182,HOT135,2,511,451,,1.126,0.1242,,,
2823,2002-02-20T00:20:00,22.75,-158,182,HOT135,3,511,451,,0.3796,0.0712,,,
2824,2002-02-20T00:20:00,22.75,-158,182,HOT135,4,511,451,,0.5801,0.0892,,,
2825,2002-02-20T00:20:00,22.75,-158,182,HOT135,5,511,451,,3.1382,0.4131,,,
2826,2002-02-20T10:08:00,22.75,-158,198,HOT135,0,512,500,,0.0412,0.0052,,,
2827,2002-02-20T10:08:00,22.75,-158,198,HOT135,1,512,500,,1.6062,0.1436,,,
2828,2002-02-20T10:08:00,22.75,-158,198,HOT135,2,512,500,,1.338,0.1896,,,
2829,2002-02-20T10:08:00,22.75,-158,198,HOT135,3,512,500,,1.134,0.1523,,,
2830,2002-02-20T10:08:00,22.75,-158,198,HOT135,4,512,500,,0.7486,0.1365,,,
2831,2002-02-20T10:08:00,22.75,-158,198,HOT135,5,512,500,,4.868,0.6273,,,
2832,2002-02-20T13:02:00,22.75,-158,216,HOT135,0,513,302,,0.0437,0.0046,,,
2833,2002-02-20T13:02:00,22.75,-158,216,HOT135,1,513,302,,0.5474,0.0391,,,
2834,2002-02-20T13:02:00,22.75,-158,216,HOT135,2,513,302,,1.535,0.192,,,
2835,2002-02-20T13:02:00,22.75,-158,216,HOT135,3,513,302,,1.6436,0.2086,,,
2836,2002-02-20T13:02:00,22.75,-158,216,HOT135,4,513,302,,0.5722,0.1368,,,
2837,2002-02-20T13:02:00,22.75,-158,216,HOT135,5,513,302,,4.342,0.5811,,,
2838,2002-02-20T22:02:00,22.75,-158,122,HOT135,0,514,534,,0.0872,0.0049,,,
2839,2002-02-20T22:02:00,22.75,-158,122,HOT135,1,514,534,,1.3499,0.1682,,,
2840,2002-02-20T22:02:00,22.75,-158,122,HOT135,2,514,534,,1.5347,0.2489,,,
2841,2002-02-20T22:02:00,22.75,-158,122,HOT135,3,514,534,,1.601,0.2166,,,
2842,2002-02-20T22:02:00,22.75,-158,122,HOT135,4,514,534,,0.7283,0.1483,,,
2843,2002-02-20T22:02:00,22.75,-158,122,HOT135,5,514,534,,5.3012,0.7869,,,
2844,2002-02-21T00:43:00,22.75,-158,208,HOT135,0,515,412,,1.393,0.1223,,,
2845,2002-02-21T00:43:00,22.75,-158,208,HOT135,1,515,412,,2.4324,0.3308,,,
2846,2002-02-21T00:43:00,22.75,-158,208,HOT135,2,515,412,,2.1246,0.3231,,,
2847,2002-02-21T00:43:00,22.75,-158,208,HOT135,3,515,412,,2.5746,0.3336,,,
2848,2002-02-21T00:43:00,22.75,-158,208,HOT135,4,515,412,,1.6876,0.266,,,
2849,2002-02-21T00:43:00,22.75,-158,208,HOT135,5,515,412,,10.2122,1.3758,,,
2850,2002-02-21T09:58:00,22.75,-158,157,HOT135,0,516,508,,0.1955,0.023,,,
2851,2002-02-21T09:58:00,22.75,-158,157,HOT135,1,516,508,,0.9507,0.0954,,,
2852,2002-02-21T09:58:00,22.75,-158,157,HOT135,2,516,508,,1.6396,0.2025,,,
2853,2002-02-21T09:58:00,22.75,-158,157,HOT135,3,516,508,,1.2039,0.1382,,,
2854,2002-02-21T09:58:00,22.75,-158,157,HOT135,4,516,508,,0.7979,0.1215,,,
2855,2002-02-21T09:58:00,22.75,-158,157,HOT135,5,516,508,,4.7876,0.5807,,,
2856,2002-03-12T00:25:00,22.75,-158,173,HOT136,0,517,434,,2.1545,0.0981,,,
2857,2002-03-12T00:25:00,22.75,-158,173,HOT136,1,517,434,,1.6209,0.1969,,,
2858,2002-03-12T00:25:00,22.75,-158,173,HOT136,2,517,434,,1.532,0.2308,,,
2859,2002-03-12T00:25:00,22.75,-158,173,HOT136,3,517,434,,1.0738,0.1597,,,
2860,2002-03-12T00:25:00,22.75,-158,173,HOT136,4,517,434,,0.5268,0.0882,,,
2861,2002-03-12T00:25:00,22.75,-158,173,HOT136,5,517,434,,6.908,0.7738,,,
2862,2002-03-12T10:01:00,22.75,-158,145,HOT136,0,518,651,,1.9891,0.1407,,,
2863,2002-03-12T10:01:00,22.75,-158,145,HOT136,1,518,651,,0.9193,0.0942,,,
2864,2002-03-12T10:01:00,22.75,-158,145,HOT136,2,518,651,,1.061,0.133,,,
2865,2002-03-12T10:01:00,22.75,-158,145,HOT136,3,518,651,,0.7907,0.1038,,,
2866,2002-03-12T10:01:00,22.75,-158,145,HOT136,4,518,651,,0.4756,0.0731,,,
2867,2002-03-12T10:01:00,22.75,-158,145,HOT136,5,518,651,,5.2356,0.5448,,,
2868,2002-03-12T13:00:00,22.75,-158,164,HOT136,0,519,513,,0.149,0.0105,,,
2869,2002-03-12T13:00:00,22.75,-158,164,HOT136,1,519,513,,0.9069,0.0815,,,
2870,2002-03-12T13:00:00,22.75,-158,164,HOT136,2,519,513,,1.2385,0.1512,,,
2871,2002-03-12T13:00:00,22.75,-158,164,HOT136,3,519,513,,1.0136,0.1291,,,
2872,2002-03-12T13:00:00,22.75,-158,164,HOT136,4,519,513,,0.5332,0.0849,,,
2873,2002-03-12T13:00:00,22.75,-158,164,HOT136,5,519,513,,3.8413,0.4572,,,
2874,2002-03-12T21:59:00,22.75,-158,192,HOT136,0,520,466,,0.6603,0.2383,,,
2875,2002-03-12T21:59:00,22.75,-158,192,HOT136,1,520,466,,1.6152,0.2244,,,
2876,2002-03-12T21:59:00,22.75,-158,192,HOT136,2,520,466,,1.9509,0.3166,,,
2877,2002-03-12T21:59:00,22.75,-158,192,HOT136,3,520,466,,1.6336,0.2467,,,
2878,2002-03-12T21:59:00,22.75,-158,192,HOT136,4,520,466,,0.8243,0.1538,,,
2879,2002-03-12T21:59:00,22.75,-158,192,HOT136,5,520,466,,6.6843,1.1798,,,
2880,2002-03-13T00:44:00,22.75,-158,176,HOT136,0,521,483,,1.1994,0.1413,,,
2881,2002-03-13T00:44:00,22.75,-158,176,HOT136,1,521,483,,0.8081,0.1065,,,
2882,2002-03-13T00:44:00,22.75,-158,176,HOT136,2,521,483,,1.3978,0.2045,,,
2883,2002-03-13T00:44:00,22.75,-158,176,HOT136,3,521,483,,1.3262,0.1904,,,
2884,2002-03-13T00:44:00,22.75,-158,176,HOT136,4,521,483,,0.7406,0.1229,,,
2885,2002-03-13T00:44:00,22.75,-158,176,HOT136,5,521,483,,5.4721,0.7655,,,
2886,2002-03-13T10:01:00,22.75,-158,162,HOT136,0,522,601,,0.0327,0.004,,,
2887,2002-03-13T10:01:00,22.75,-158,162,HOT136,1,522,601,,1.0714,0.138,,,
2888,2002-03-13T10:01:00,22.75,-158,162,HOT136,2,522,601,,1.2977,0.1828,,,
2889,2002-03-13T10:01:00,22.75,-158,162,HOT136,3,522,601,,0.8655,0.1213,,,
2890,2002-03-13T10:01:00,22.75,-158,162,HOT136,4,522,601,,0.5184,0.0837,,,
2891,2002-03-13T10:01:00,22.75,-158,162,HOT136,5,522,601,,3.7858,0.5298,,,
2892,2002-05-20T00:55:00,22.75,-158,187,HOT137,0,523,482,,1.0899,0.1286,,,
2893,2002-05-20T00:55:00,22.75,-158,187,HOT137,1,523,482,,2.6927,0.2827,,,
2894,2002-05-20T00:55:00,22.75,-158,187,HOT137,2,523,482,,2.5024,0.3422,,,
2895,2002-05-20T00:55:00,22.75,-158,187,HOT137,3,523,482,,2.1079,0.2962,,,
2896,2002-05-20T00:55:00,22.75,-158,187,HOT137,4,523,482,,2.0177,0.3275,,,
2897,2002-05-20T00:55:00,22.75,-158,187,HOT137,5,523,482,,10.4106,1.3772,,,
2898,2002-05-20T10:05:00,22.75,-158,149,HOT137,0,524,527,,0.2794,0.0303,,,
2899,2002-05-20T10:05:00,22.75,-158,149,HOT137,1,524,527,,0.6015,0.0663,,,
2900,2002-05-20T10:05:00,22.75,-158,149,HOT137,2,524,527,,2.1874,0.2759,,,
2901,2002-05-20T10:05:00,22.75,-158,149,HOT137,3,524,527,,1.8749,0.2333,,,
2902,2002-05-20T10:05:00,22.75,-158,149,HOT137,4,524,527,,1.7112,0.2667,,,
2903,2002-05-20T10:05:00,22.75,-158,149,HOT137,5,524,527,,6.6543,0.8725,,,
2904,2002-05-20T13:21:00,22.75,-158,164,HOT137,0,525,438,,0.4278,0.0403,,,
2905,2002-05-20T13:21:00,22.75,-158,164,HOT137,1,525,438,,1.0853,0.1062,,,
2906,2002-05-20T13:21:00,22.75,-158,164,HOT137,2,525,438,,1.5103,0.1831,,,
2907,2002-05-20T13:21:00,22.75,-158,164,HOT137,3,525,438,,1.4533,0.1874,,,
2908,2002-05-20T13:21:00,22.75,-158,164,HOT137,4,525,438,,1.6953,0.275,,,
2909,2002-05-20T13:21:00,22.75,-158,164,HOT137,5,525,438,,6.172,0.7919,,,
2910,2002-05-20T22:05:00,22.75,-158,138,HOT137,0,526,502,,0.6043,0.0791,,,
2911,2002-05-20T22:05:00,22.75,-158,138,HOT137,1,526,502,,1.7404,0.2151,,,
2912,2002-05-20T22:05:00,22.75,-158,138,HOT137,2,526,502,,2.726,0.3349,,,
2913,2002-05-20T22:05:00,22.75,-158,138,HOT137,3,526,502,,2.0538,0.2817,,,
2914,2002-05-20T22:05:00,22.75,-158,138,HOT137,4,526,502,,1.8674,0.2843,,,
2915,2002-05-20T22:05:00,22.75,-158,138,HOT137,5,526,502,,8.992,1.1951,,,
2916,2002-05-21T00:30:00,22.75,-158,212,HOT137,0,527,384,,2.2315,0.1511,,,
2917,2002-05-21T00:30:00,22.75,-158,212,HOT137,1,527,384,,2.506,0.3333,,,
2918,2002-05-21T00:30:00,22.75,-158,212,HOT137,2,527,384,,3.0263,0.3963,,,
2919,2002-05-21T00:30:00,22.75,-158,212,HOT137,3,527,384,,2.452,0.3578,,,
2920,2002-05-21T00:30:00,22.75,-158,212,HOT137,4,527,384,,2.8693,0.4192,,,
2921,2002-05-21T00:30:00,22.75,-158,212,HOT137,5,527,384,,13.0852,1.6577,,,
2922,2002-05-21T10:00:00,22.75,-158,192,HOT137,0,528,398,,1.9296,0.1332,,,
2923,2002-05-21T10:00:00,22.75,-158,192,HOT137,1,528,398,,0.9468,0.1111,,,
2924,2002-05-21T10:00:00,22.75,-158,192,HOT137,2,528,398,,1.3896,0.1691,,,
2925,2002-05-21T10:00:00,22.75,-158,192,HOT137,3,528,398,,2.2203,0.2974,,,
2926,2002-05-21T10:00:00,22.75,-158,192,HOT137,4,528,398,,2.0808,0.3266,,,
2927,2002-05-21T10:00:00,22.75,-158,192,HOT137,5,528,398,,8.5671,1.0375,,,
2928,2002-06-29T10:07:00,22.75,-158,188,HOT138,0,529,457,,0.8335,0.089,,,
2929,2002-06-29T10:07:00,22.75,-158,188,HOT138,1,529,457,,1.9341,0.1886,,,
2930,2002-06-29T10:07:00,22.75,-158,188,HOT138,2,529,457,,3.8326,0.627,,,
2931,2002-06-29T10:07:00,22.75,-158,188,HOT138,3,529,457,,2.802,0.4235,,,
2932,2002-06-29T10:07:00,22.75,-158,188,HOT138,4,529,457,,1.9739,0.3088,,,
2933,2002-06-29T10:07:00,22.75,-158,188,HOT138,5,529,457,,11.3761,1.637,,,
2934,2002-06-29T12:35:00,22.75,-158,129,HOT138,0,530,423,,3.2943,0.2184,,,
2935,2002-06-29T12:35:00,22.75,-158,129,HOT138,1,530,423,,1.2297,0.128,,,
2936,2002-06-29T12:35:00,22.75,-158,129,HOT138,2,530,423,,1.3037,0.1998,,,
2937,2002-06-29T12:35:00,22.75,-158,129,HOT138,3,530,423,,2.5122,0.4036,,,
2938,2002-06-29T12:35:00,22.75,-158,129,HOT138,4,530,423,,,,,,
2939,2002-06-29T12:35:00,22.75,-158,129,HOT138,5,530,423,,8.3399,0.9499,,,
2940,2002-06-29T22:03:00,22.75,-158,182,HOT138,0,531,558,,2.8027,0.2548,,,
2941,2002-06-29T22:03:00,22.75,-158,182,HOT138,1,531,558,,2.7707,0.3433,,,
2942,2002-06-29T22:03:00,22.75,-158,182,HOT138,2,531,558,,1.7112,0.2697,,,
2943,2002-06-29T22:03:00,22.75,-158,182,HOT138,3,531,558,,2.7586,0.3962,,,
2944,2002-06-29T22:03:00,22.75,-158,182,HOT138,4,531,558,,2.4483,0.4213,,,
2945,2002-06-29T22:03:00,22.75,-158,182,HOT138,5,531,558,,12.4916,1.6852,,,
2946,2002-06-30T00:27:00,22.75,-158,192,HOT138,0,532,454,,0.6137,0.0696,,,
2947,2002-06-30T00:27:00,22.75,-158,192,HOT138,1,532,454,,2.8721,0.341,,,
2948,2002-06-30T00:27:00,22.75,-158,192,HOT138,2,532,454,,1.8597,0.2898,,,
2949,2002-06-30T00:27:00,22.75,-158,192,HOT138,3,532,454,,2.1023,0.3024,,,
2950,2002-06-30T00:27:00,22.75,-158,192,HOT138,4,532,454,,2.0027,0.2879,,,
2951,2002-06-30T00:27:00,22.75,-158,192,HOT138,5,532,454,,9.4504,1.2907,,,
2952,2002-08-27T00:32:00,22.75,-158,136,HOT139,0,533,554,,0.2709,0.0371,,,
2953,2002-08-27T00:32:00,22.75,-158,136,HOT139,1,533,554,,1.778,0.2147,,,
2954,2002-08-27T00:32:00,22.75,-158,136,HOT139,2,533,554,,3.745,0.5369,,,
2955,2002-08-27T00:32:00,22.75,-158,136,HOT139,3,533,554,,1.9864,0.3052,,,
2956,2002-08-27T00:32:00,22.75,-158,136,HOT139,4,533,554,,1.649,0.1958,,,
2957,2002-08-27T00:32:00,22.75,-158,136,HOT139,5,533,554,,9.4293,1.2897,,,
2958,2002-08-27T10:30:00,22.75,-158,175,HOT139,0,534,600,,0.6226,0.0519,,,
2959,2002-08-27T10:30:00,22.75,-158,175,HOT139,1,534,600,,1.3215,0.1394,,,
2960,2002-08-27T10:30:00,22.75,-158,175,HOT139,2,534,600,,1.6507,0.2353,,,
2961,2002-08-27T10:30:00,22.75,-158,175,HOT139,3,534,600,,1.4854,0.2402,,,
2962,2002-08-27T10:30:00,22.75,-158,175,HOT139,4,534,600,,0.9629,0.1454,,,
2963,2002-08-27T10:30:00,22.75,-158,175,HOT139,5,534,600,,6.0431,0.8122,,,
2964,2002-08-27T13:34:00,22.75,-158,182,HOT139,0,535,477,,0.5055,0.0421,,,
2965,2002-08-27T13:34:00,22.75,-158,182,HOT139,1,535,477,,1.3093,0.1308,,,
2966,2002-08-27T13:34:00,22.75,-158,182,HOT139,2,535,477,,1.8079,0.2322,,,
2967,2002-08-27T13:34:00,22.75,-158,182,HOT139,3,535,477,,2.1463,0.3313,,,
2968,2002-08-27T13:34:00,22.75,-158,182,HOT139,4,535,477,,1.3711,0.2085,,,
2969,2002-08-27T13:34:00,22.75,-158,182,HOT139,5,535,477,,7.14,0.9447,,,
2970,2002-08-27T22:03:00,22.75,-158,182,HOT139,0,536,573,,1.5974,0.1696,,,
2971,2002-08-27T22:03:00,22.75,-158,182,HOT139,1,536,573,,2.3128,0.2977,,,
2972,2002-08-27T22:03:00,22.75,-158,182,HOT139,2,536,573,,3.1822,0.4835,,,
2973,2002-08-27T22:03:00,22.75,-158,182,HOT139,3,536,573,,1.9296,0.3292,,,
2974,2002-08-27T22:03:00,22.75,-158,182,HOT139,4,536,573,,1.4271,0.2344,,,
2975,2002-08-27T22:03:00,22.75,-158,182,HOT139,5,536,573,,10.4491,1.5144,,,
2976,2002-08-28T01:47:00,22.75,-158,182,HOT139,0,537,559,,4.0861,0.2739,,,
2977,2002-08-28T01:47:00,22.75,-158,182,HOT139,1,537,559,,3.0455,0.3875,,,
2978,2002-08-28T01:47:00,22.75,-158,182,HOT139,2,537,559,,3.0418,0.4684,,,
2979,2002-08-28T01:47:00,22.75,-158,182,HOT139,3,537,559,,2.3953,0.4049,,,
2980,2002-08-28T01:47:00,22.75,-158,182,HOT139,4,537,559,,1.4375,0.2307,,,
2981,2002-08-28T01:47:00,22.75,-158,182,HOT139,5,537,559,,14.0062,1.7654,,,
2982,2002-08-28T10:00:00,22.75,-158,174,HOT139,0,538,545,,1.2009,0.1239,,,
2983,2002-08-28T10:00:00,22.75,-158,174,HOT139,1,538,545,,1.7563,0.1805,,,
2984,2002-08-28T10:00:00,22.75,-158,174,HOT139,2,538,545,,2.4169,0.3664,,,
2985,2002-08-28T10:00:00,22.75,-158,174,HOT139,3,538,545,,2.3522,0.3631,,,
2986,2002-08-28T10:00:00,22.75,-158,174,HOT139,4,538,545,,1.2932,0.2161,,,
2987,2002-08-28T10:00:00,22.75,-158,174,HOT139,5,538,545,,9.0195,1.2499,,,
2988,2002-10-06T01:04:00,22.75,-158,184,HOT140,0,539,462,,0.9761,0.1654,,,
2989,2002-10-06T01:04:00,22.75,-158,184,HOT140,1,539,462,,1.6822,0.2228,,,
2990,2002-10-06T01:04:00,22.75,-158,184,HOT140,2,539,462,,2.4371,0.3168,,,
2991,2002-10-06T01:04:00,22.75,-158,184,HOT140,3,539,462,,3.6038,0.3335,,,
2992,2002-10-06T01:04:00,22.75,-158,184,HOT140,4,539,462,,1.5494,0.1757,,,
2993,2002-10-06T01:04:00,22.75,-158,184,HOT140,5,539,462,,10.2486,1.2143,,,
2994,2002-10-06T10:02:00,22.75,-158,184,HOT140,0,540,388,,0.3886,0.044,,,
2995,2002-10-06T10:02:00,22.75,-158,184,HOT140,1,540,388,,1.7867,0.1757,,,
2996,2002-10-06T10:02:00,22.75,-158,184,HOT140,2,540,388,,2.2511,0.2844,,,
2997,2002-10-06T10:02:00,22.75,-158,184,HOT140,3,540,388,,2.1545,0.3105,,,
2998,2002-10-06T10:02:00,22.75,-158,184,HOT140,4,540,388,,1.6957,0.2578,,,
2999,2002-10-06T10:02:00,22.75,-158,184,HOT140,5,540,388,,8.2766,1.0724,,,
3000,2002-10-06T13:02:00,22.75,-158,197,HOT140,0,541,425,,0.9589,0.11,,,
3001,2002-10-06T13:02:00,22.75,-158,197,HOT140,1,541,425,,2.2025,0.2507,,,
3002,2002-10-06T13:02:00,22.75,-158,197,HOT140,2,541,425,,2.3861,0.3071,,,
3003,2002-10-06T13:02:00,22.75,-158,197,HOT140,3,541,425,,2.7604,0.3592,,,
3004,2002-10-06T13:02:00,22.75,-158,197,HOT140,4,541,425,,1.9147,0.2575,,,
3005,2002-10-06T13:02:00,22.75,-158,197,HOT140,5,541,425,,10.2226,1.2845,,,
3006,2002-10-06T22:21:00,22.75,-158,170,HOT140,0,542,714,,1.0908,0.1327,,,
3007,2002-10-06T22:21:00,22.75,-158,170,HOT140,1,542,714,,1.5102,0.1836,,,
3008,2002-10-06T22:21:00,22.75,-158,170,HOT140,2,542,714,,1.1688,0.179,,,
3009,2002-10-06T22:21:00,22.75,-158,170,HOT140,3,542,714,,1.7018,0.2081,,,
3010,2002-10-06T22:21:00,22.75,-158,170,HOT140,4,542,714,,0.6516,0.1081,,,
3011,2002-10-06T22:21:00,22.75,-158,170,HOT140,5,542,714,,6.1231,0.8114,,,
3012,2002-10-07T01:00:00,22.75,-158,184,HOT140,0,543,438,,2.9564,0.3323,,,
3013,2002-10-07T01:00:00,22.75,-158,184,HOT140,1,543,438,,4.2988,0.4974,,,
3014,2002-10-07T01:00:00,22.75,-158,184,HOT140,2,543,438,,2.1691,0.314,,,
3015,2002-10-07T01:00:00,22.75,-158,184,HOT140,3,543,438,,2.0028,0.3091,,,
3016,2002-10-07T01:00:00,22.75,-158,184,HOT140,4,543,438,,2.4149,0.2463,,,
3017,2002-10-07T01:00:00,22.75,-158,184,HOT140,5,543,438,,13.8421,1.6991,,,
3018,2002-10-07T10:02:00,22.75,-158,184,HOT140,0,544,460,,1.1576,0.0918,,,
3019,2002-10-07T10:02:00,22.75,-158,184,HOT140,1,544,460,,1.9988,0.1695,,,
3020,2002-10-07T10:02:00,22.75,-158,184,HOT140,2,544,460,,2.7593,0.314,,,
3021,2002-10-07T10:02:00,22.75,-158,184,HOT140,3,544,460,,1.8058,0.2463,,,
3022,2002-10-07T10:02:00,22.75,-158,184,HOT140,4,544,460,,1.0969,0.1427,,,
3023,2002-10-07T10:02:00,22.75,-158,184,HOT140,5,544,460,,8.8183,0.9643,,,
3024,2002-11-03T00:14:00,22.75,-158,208,HOT141,0,549,481,,0.7909,0.1001,,,
3025,2002-11-03T00:14:00,22.75,-158,208,HOT141,1,549,481,,2.029,0.2308,,,
3026,2002-11-03T00:14:00,22.75,-158,208,HOT141,2,549,481,,3.2375,0.4768,,,
3027,2002-11-03T00:14:00,22.75,-158,208,HOT141,3,549,481,,2.7586,0.3894,,,
3028,2002-11-03T00:14:00,22.75,-158,208,HOT141,4,549,481,,1.4517,0.2298,,,
3029,2002-11-03T00:14:00,22.75,-158,208,HOT141,5,549,481,,10.2678,1.4269,,,
3030,2002-11-03T00:18:00,22.75,-158,206,HOT141,0,545,573,,0.8338,0.1184,,,
3031,2002-11-03T00:18:00,22.75,-158,206,HOT141,1,545,573,,2.9132,0.3414,,,
3032,2002-11-03T00:18:00,22.75,-158,206,HOT141,2,545,573,,3.5407,0.4713,,,
3033,2002-11-03T00:18:00,22.75,-158,206,HOT141,3,545,573,,3.0505,0.397,,,
3034,2002-11-03T00:18:00,22.75,-158,206,HOT141,4,545,573,,1.2705,0.2059,,,
3035,2002-11-03T00:18:00,22.75,-158,206,HOT141,5,545,573,,11.6087,1.5341,,,
3036,2002-11-03T09:58:00,22.75,-158,161,HOT141,0,550,477,,0.1955,0.0208,,,
3037,2002-11-03T09:58:00,22.75,-158,161,HOT141,1,550,477,,1.9987,0.2,,,
3038,2002-11-03T09:58:00,22.75,-158,161,HOT141,2,550,477,,1.834,0.2265,,,
3039,2002-11-03T09:58:00,22.75,-158,161,HOT141,3,550,477,,1.9244,0.2549,,,
3040,2002-11-03T09:58:00,22.75,-158,161,HOT141,4,550,477,,0.206,0.028,,,
3041,2002-11-03T09:58:00,22.75,-158,161,HOT141,5,550,477,,6.1586,0.7302,,,
3042,2002-11-03T10:01:00,22.75,-158,174,HOT141,0,546,458,,0.2683,0.0291,,,
3043,2002-11-03T10:01:00,22.75,-158,174,HOT141,1,546,458,,1.199,0.1167,,,
3044,2002-11-03T10:01:00,22.75,-158,174,HOT141,2,546,458,,2.2838,0.2954,,,
3045,2002-11-03T10:01:00,22.75,-158,174,HOT141,3,546,458,,1.8836,0.2714,,,
3046,2002-11-03T10:01:00,22.75,-158,174,HOT141,4,546,458,,1.1312,0.2549,,,
3047,2002-11-03T10:01:00,22.75,-158,174,HOT141,5,546,458,,6.7659,0.9675,,,
3048,2002-11-03T13:05:00,22.75,-158,155,HOT141,0,547,502,,0.3379,0.028,,,
3049,2002-11-03T13:05:00,22.75,-158,155,HOT141,1,547,502,,2.1234,0.2181,,,
3050,2002-11-03T13:05:00,22.75,-158,155,HOT141,2,547,502,,1.8658,0.2688,,,
3051,2002-11-03T13:05:00,22.75,-158,155,HOT141,3,547,502,,1.6462,0.2242,,,
3052,2002-11-03T13:05:00,22.75,-158,155,HOT141,4,547,502,,0.3966,0.052,,,
3053,2002-11-03T13:05:00,22.75,-158,155,HOT141,5,547,502,,6.3699,0.7911,,,
3054,2002-11-03T21:59:00,22.75,-158,195,HOT141,0,548,468,,2.9724,0.2254,,,
3055,2002-11-03T21:59:00,22.75,-158,195,HOT141,1,548,468,,2.3236,0.2786,,,
3056,2002-11-03T21:59:00,22.75,-158,195,HOT141,2,548,468,,2.8573,0.4038,,,
3057,2002-11-03T21:59:00,22.75,-158,195,HOT141,3,548,468,,1.6546,0.2639,,,
3058,2002-11-03T21:59:00,22.75,-158,195,HOT141,4,548,468,,0.7849,0.1351,,,
3059,2002-11-03T21:59:00,22.75,-158,195,HOT141,5,548,468,,10.5928,1.3068,,,
3060,2002-12-12T23:25:00,22.75,-158,201,HOT143,0,551,262,,1.0992,0.0871,,,
3061,2002-12-12T23:25:00,22.75,-158,201,HOT143,1,551,262,,1.0866,0.1064,,,
3062,2002-12-12T23:25:00,22.75,-158,201,HOT143,2,551,262,,1.4401,0.1989,,,
3063,2002-12-12T23:25:00,22.75,-158,201,HOT143,3,551,262,,1.8962,0.2425,,,
3064,2002-12-12T23:25:00,22.75,-158,201,HOT143,4,551,262,,2.1938,0.3032,,,
3065,2002-12-12T23:25:00,22.75,-158,201,HOT143,5,551,262,,7.7159,0.938,,,
3066,2002-12-13T13:34:00,22.75,-158,218,HOT143,0,552,367,,0.0623,0.0059,,,
3067,2002-12-13T13:34:00,22.75,-158,218,HOT143,1,552,367,,0.9576,0.0721,,,
3068,2002-12-13T13:34:00,22.75,-158,218,HOT143,2,552,367,,1.4024,0.1897,,,
3069,2002-12-13T13:34:00,22.75,-158,218,HOT143,3,552,367,,1.7838,0.262,,,
3070,2002-12-13T13:34:00,22.75,-158,218,HOT143,4,552,367,,0.8476,0.158,,,
3071,2002-12-13T13:34:00,22.75,-158,218,HOT143,5,552,367,,5.0538,0.6877,,,
3072,2002-12-13T14:10:00,22.75,-158,135,HOT143,0,553,490,,0.0516,0.0045,,,
3073,2002-12-13T14:10:00,22.75,-158,135,HOT143,1,553,490,,0.8283,0.0852,,,
3074,2002-12-13T14:10:00,22.75,-158,135,HOT143,2,553,490,,1.0552,0.1247,,,
3075,2002-12-13T14:10:00,22.75,-158,135,HOT143,3,553,490,,1.1917,0.1545,,,
3076,2002-12-13T14:10:00,22.75,-158,135,HOT143,4,553,490,,1.2012,0.2041,,,
3077,2002-12-13T14:10:00,22.75,-158,135,HOT143,5,553,490,,4.3281,0.573,,,
3078,2002-12-13T22:48:00,22.75,-158,223,HOT143,0,554,400,,1.0626,0.0753,,,
3079,2002-12-13T22:48:00,22.75,-158,223,HOT143,1,554,400,,1.7255,0.1777,,,
3080,2002-12-13T22:48:00,22.75,-158,223,HOT143,2,554,400,,2.3394,0.2708,,,
3081,2002-12-13T22:48:00,22.75,-158,223,HOT143,3,554,400,,2.6378,0.318,,,
3082,2002-12-13T22:48:00,22.75,-158,223,HOT143,4,554,400,,2.039,0.3336,,,
3083,2002-12-13T22:48:00,22.75,-158,223,HOT143,5,554,400,,9.8043,1.1753,,,
3084,2002-12-13T23:24:00,22.75,-158,191,HOT143,0,555,486,,0.1072,0.0192,,,
3085,2002-12-13T23:24:00,22.75,-158,191,HOT143,1,555,486,,2.956,0.2595,,,
3086,2002-12-13T23:24:00,22.75,-158,191,HOT143,2,555,486,,2.6205,0.3323,,,
3087,2002-12-13T23:24:00,22.75,-158,191,HOT143,3,555,486,,2.4659,0.356,,,
3088,2002-12-13T23:24:00,22.75,-158,191,HOT143,4,555,486,,1.645,0.2881,,,
3089,2002-12-13T23:24:00,22.75,-158,191,HOT143,5,555,486,,9.7946,1.2551,,,
3090,2002-12-14T13:14:00,22.75,-158,160,HOT143,0,556,568,,0.0,0.0,,,
