,time,lat,lon,depth,cruise,stime,etime,itype,chl,phaeo,l12,d12,bsal,pbact,hbact,sbact,ebact
239,1991-04-10T00:00:00,22.75,-158,125,HOT025,600.0,2000.0,1,0.228,0.39,0.723,0.057,,,,,
240,1991-04-10T00:00:00,22.75,-158,150,HOT025,600.0,2000.0,1,0.063,0.162,0.11,0.04,,,,,
241,1991-04-10T00:00:00,22.75,-158,175,HOT025,600.0,2000.0,1,0.042,0.076,0.043,0.03,,,,,
242,1991-05-08T00:00:00,22.75,-158,5,HOT026,600.0,1905.0,1,0.092,0.068,11.385,0.137,,,,,
243,1991-05-08T00:00:00,22.75,-158,25,HOT026,600.0,1905.0,1,0.11,0.07,10.69,0.197,,,,,
244,1991-05-08T00:00:00,22.75,-158,45,HOT026,600.0,1905.0,1,0.107,0.082,7.3,0.16,,,,,
245,1991-05-08T00:00:00,22.75,-158,75,HOT026,600.0,1905.0,1,0.142,0.099,4.28,0.11,,,,,
246,1991-05-08T00:00:00,22.75,-158,100,HOT026,600.0,1905.0,1,0.181,0.216,2.255,0.073,,,,,
247,1991-05-08T00:00:00,22.75,-158,125,HOT026,600.0,1905.0,1,0.218,0.39,1.697,0.05,,,,,
248,1991-05-08T00:00:00,22.75,-158,150,HOT026,600.0,1905.0,1,0.141,0.162,0.3,0.05,,,,,
249,1991-05-08T00:00:00,22.75,-158,175,HOT026,600.0,1905.0,1,0.103,0.076,0.065,0.037,,,,,
250,1991-06-05T00:00:00,22.75,-158,5,HOT027,630.0,2145.0,1,0.101,0.064,6.21,0.203,,,,,
251,1991-06-05T00:00:00,22.75,-158,25,HOT027,630.0,2145.0,1,0.099,0.066,8.535,0.123,,,,,
252,1991-06-05T00:00:00,22.75,-158,45,HOT027,630.0,2145.0,1,0.101,0.078,7.05,0.103,,,,,
253,1991-06-05T00:00:00,22.75,-158,75,HOT027,630.0,2145.0,1,0.119,0.087,3.203,0.11,,,,,
254,1991-06-05T00:00:00,22.75,-158,100,HOT027,630.0,2145.0,1,0.164,0.152,1.457,0.117,,,,,
255,1991-06-05T00:00:00,22.75,-158,125,HOT027,630.0,2145.0,1,0.209,0.365,0.78,0.053,,,,,
256,1991-06-05T00:00:00,22.75,-158,150,HOT027,630.0,2145.0,1,0.09,0.234,0.17,0.057,,,,,
257,1991-06-05T00:00:00,22.75,-158,175,HOT027,630.0,2145.0,1,0.021,0.04,0.035,0.06,,,,,
258,1991-07-10T00:00:00,22.75,-158,5,HOT028,550.0,2100.0,1,0.066,0.059,4.587,0.097,,,,,
259,1991-07-10T00:00:00,22.75,-158,25,HOT028,550.0,2100.0,1,0.064,0.063,6.403,0.127,,,,,
260,1991-07-10T00:00:00,22.75,-158,45,HOT028,550.0,2100.0,1,0.087,0.069,4.24,0.157,,,,,
261,1991-07-10T00:00:00,22.75,-158,75,HOT028,550.0,2100.0,1,0.136,0.138,3.507,0.137,,,,,
262,1991-07-10T00:00:00,22.75,-158,100,HOT028,550.0,2100.0,1,0.224,0.209,1.92,0.09,,,,,
263,1991-07-10T00:00:00,22.75,-158,125,HOT028,550.0,2100.0,1,0.198,0.431,0.863,0.033,,,,,
264,1991-07-10T00:00:00,22.75,-158,150,HOT028,550.0,2100.0,1,0.064,0.202,0.143,0.023,,,,,
265,1991-07-10T00:00:00,22.75,-158,175,HOT028,550.0,2100.0,1,0.072,0.128,0.075,0.053,,,,,
266,1991-08-10T00:00:00,22.75,-158,5,HOT029,645.0,2000.0,1,0.07,0.07,6.957,0.147,,,,,
267,1991-08-10T00:00:00,22.75,-158,25,HOT029,645.0,2000.0,1,0.067,0.064,6.747,0.097,,,,,
268,1991-08-10T00:00:00,22.75,-158,45,HOT029,645.0,2000.0,1,0.074,0.07,5.485,0.14,,,,,
269,1991-08-10T00:00:00,22.75,-158,75,HOT029,645.0,2000.0,1,0.146,0.12,3.15,0.13,,,,,
270,1991-08-10T00:00:00,22.75,-158,100,HOT029,645.0,2000.0,1,0.198,0.204,1.27,0.08,,,,,
271,1991-08-10T00:00:00,22.75,-158,125,HOT029,645.0,2000.0,1,0.195,0.405,0.737,0.04,,,,,
272,1991-08-10T00:00:00,22.75,-158,150,HOT029,645.0,2000.0,1,0.079,0.221,0.153,,,,,,
273,1991-08-10T00:00:00,22.75,-158,175,HOT029,645.0,2000.0,1,0.026,0.096,0.057,0.05,,,,,
274,1991-09-18T00:00:00,22.75,-158,5,HOT030,500.0,1945.0,1,0.074,0.055,7.475,0.183,,,,,
275,1991-09-18T00:00:00,22.75,-158,25,HOT030,500.0,1945.0,1,0.069,0.055,7.827,0.177,,,,,
276,1991-09-18T00:00:00,22.75,-158,45,HOT030,500.0,1945.0,1,0.085,0.07,5.93,0.173,,,,,
277,1991-09-18T00:00:00,22.75,-158,75,HOT030,500.0,1945.0,1,0.169,0.146,3.55,0.137,,,,,
278,1991-09-18T00:00:00,22.75,-158,100,HOT030,500.0,1945.0,1,0.224,0.352,1.473,0.047,,,,,
279,1991-09-18T00:00:00,22.75,-158,125,HOT030,500.0,1945.0,1,0.152,0.459,0.533,0.06,,,,,
280,1991-09-18T00:00:00,22.75,-158,150,HOT030,500.0,1945.0,1,0.075,0.223,0.057,0.047,,,,,
281,1991-09-18T00:00:00,22.75,-158,175,HOT030,500.0,1945.0,1,0.082,0.159,0.107,0.077,,,,,
282,1991-10-21T00:00:00,22.75,-158,5,HOT031,620.0,1930.0,1,0.076,0.067,9.59,0.16,,,,,
283,1991-10-21T00:00:00,22.75,-158,25,HOT031,620.0,1930.0,1,0.079,0.059,6.453,0.13,,,,,
284,1991-10-21T00:00:00,22.75,-158,45,HOT031,620.0,1930.0,1,0.091,0.092,5.233,0.187,,,,,
285,1991-10-21T00:00:00,22.75,-158,75,HOT031,620.0,1930.0,1,0.201,0.209,2.617,0.107,,,,,
286,1991-10-21T00:00:00,22.75,-158,100,HOT031,620.0,1930.0,1,0.287,0.405,0.913,0.06,,,,,
287,1991-10-21T00:00:00,22.75,-158,125,HOT031,620.0,1930.0,1,0.109,0.3,0.217,0.03,,,,,
288,1991-10-21T00:00:00,22.75,-158,150,HOT031,620.0,1930.0,1,0.073,0.195,0.053,0.03,,,,,
289,1991-10-21T00:00:00,22.75,-158,175,HOT031,620.0,1930.0,1,0.081,0.058,0.145,0.127,,,,,
290,1991-12-06T00:00:00,22.75,-158,5,HOT032,620.0,1838.0,1,0.124,0.07,5.107,0.107,,,,,
291,1991-12-06T00:00:00,22.75,-158,25,HOT032,620.0,1838.0,1,0.107,0.06,5.4,0.11,,,,,
292,1991-12-06T00:00:00,22.75,-158,45,HOT032,620.0,1838.0,1,0.108,0.083,4.193,0.107,,,,,
293,1991-12-06T00:00:00,22.75,-158,75,HOT032,620.0,1838.0,1,0.182,0.172,1.867,0.07,,,,,
294,1991-12-06T00:00:00,22.75,-158,100,HOT032,620.0,1838.0,1,0.215,0.399,0.75,0.043,,,,,
295,1991-12-06T00:00:00,22.75,-158,125,HOT032,620.0,1838.0,1,0.127,0.287,0.18,0.037,,,,,
296,1991-12-06T00:00:00,22.75,-158,150,HOT032,620.0,1838.0,1,0.044,0.122,0.05,0.03,,,,,
297,1992-01-05T00:00:00,22.75,-158,5,HOT033,543.0,1836.0,1,0.14,0.124,7.817,0.13,,,,,
298,1992-01-05T00:00:00,22.75,-158,25,HOT033,543.0,1836.0,1,0.136,0.141,6.017,0.13,,,,,
299,1992-01-05T00:00:00,22.75,-158,45,HOT033,543.0,1836.0,1,0.181,0.153,4.967,0.08,,,,,
300,1992-01-05T00:00:00,22.75,-158,75,HOT033,543.0,1836.0,1,0.153,0.198,1.61,0.077,,,,,
301,1992-01-05T00:00:00,22.75,-158,100,HOT033,543.0,1836.0,1,0.209,0.37,0.515,0.087,,,,,
302,1992-01-05T00:00:00,22.75,-158,125,HOT033,543.0,1836.0,1,0.053,0.144,0.093,0.067,,,,,
303,1992-01-05T00:00:00,22.75,-158,150,HOT033,543.0,1836.0,1,0.024,0.063,0.035,0.05,,,,,
304,1992-01-05T00:00:00,22.75,-158,175,HOT033,543.0,1836.0,1,0.01,0.031,0.027,0.043,,,,,
305,1992-02-14T00:00:00,22.75,-158,5,HOT034,630.0,1900.0,1,0.151,0.144,12.36,0.073,,,,,
306,1992-02-14T00:00:00,22.75,-158,25,HOT034,630.0,1900.0,1,0.154,0.146,10.88,0.073,,,,,
307,1992-02-14T00:00:00,22.75,-158,45,HOT034,630.0,1900.0,1,0.155,0.137,8.085,0.077,,,,,
308,1992-02-14T00:00:00,22.75,-158,75,HOT034,630.0,1900.0,1,0.142,0.127,2.867,0.073,,,,,
309,1992-02-14T00:00:00,22.75,-158,100,HOT034,630.0,1900.0,1,0.164,0.149,1.157,0.06,,,,,
310,1992-02-14T00:00:00,22.75,-158,125,HOT034,630.0,1900.0,1,0.115,0.342,0.59,0.07,,,,,
311,1992-02-14T00:00:00,22.75,-158,150,HOT034,630.0,1900.0,1,0.056,0.183,0.147,0.053,,,,,
312,1992-02-14T00:00:00,22.75,-158,175,HOT034,630.0,1900.0,1,0.031,0.062,0.047,0.053,,,,,
313,1992-03-05T00:00:00,22.75,-158,5,HOT035,550.0,1900.0,1,0.081,0.056,6.55,0.067,,,,,
314,1992-03-05T00:00:00,22.75,-158,25,HOT035,550.0,1900.0,1,0.078,0.066,7.593,0.097,,,,,
315,1992-03-05T00:00:00,22.75,-158,45,HOT035,550.0,1900.0,1,0.098,0.094,6.06,0.147,,,,,
316,1992-03-05T00:00:00,22.75,-158,75,HOT035,550.0,1900.0,1,0.13,0.125,3.897,0.123,,,,,
317,1992-03-05T00:00:00,22.75,-158,100,HOT035,550.0,1900.0,1,0.119,0.155,0.527,0.057,,,,,
318,1992-03-05T00:00:00,22.75,-158,125,HOT035,550.0,1900.0,1,0.194,0.405,0.78,0.06,,,,,
319,1992-03-05T00:00:00,22.75,-158,150,HOT035,550.0,1900.0,1,0.109,0.302,0.17,0.03,,,,,
320,1992-03-05T00:00:00,22.75,-158,175,HOT035,550.0,1900.0,1,0.034,0.1,0.04,0.03,,,,,
321,1992-04-17T00:00:00,22.75,-158,5,HOT036,545.0,1725.0,1,0.066,0.059,6.617,0.097,,,,,
322,1992-04-17T00:00:00,22.75,-158,25,HOT036,545.0,1725.0,1,0.072,0.067,5.737,0.093,,,,,
323,1992-04-17T00:00:00,22.75,-158,45,HOT036,545.0,1725.0,1,0.085,0.067,4.32,0.083,,,,,
324,1992-04-17T00:00:00,22.75,-158,75,HOT036,545.0,1725.0,1,0.165,0.185,3.563,0.103,,,,,
325,1992-04-17T00:00:00,22.75,-158,100,HOT036,545.0,1725.0,1,0.16,0.276,1.86,0.09,,,,,
326,1992-04-17T00:00:00,22.75,-158,125,HOT036,545.0,1725.0,1,0.206,0.588,0.74,0.043,,,,,
327,1992-04-17T00:00:00,22.75,-158,150,HOT036,545.0,1725.0,1,0.061,0.209,0.123,0.03,,,,,
328,1992-06-09T00:00:00,22.75,-158,5,HOT037,540.0,1845.0,1,0.054,0.049,8.42,0.107,,,,,
329,1992-06-09T00:00:00,22.75,-158,25,HOT037,540.0,1845.0,1,0.053,0.044,8.203,0.163,,,,,
330,1992-06-09T00:00:00,22.75,-158,45,HOT037,540.0,1845.0,1,0.066,0.052,7.005,0.135,,,,,
331,1992-06-09T00:00:00,22.75,-158,75,HOT037,540.0,1845.0,1,0.077,0.062,3.86,0.14,,,,,
332,1992-06-09T00:00:00,22.75,-158,100,HOT037,540.0,1845.0,1,0.121,0.122,2.153,0.13,,,,,
333,1992-06-09T00:00:00,22.75,-158,125,HOT037,540.0,1845.0,1,0.255,0.467,1.597,0.093,,,,,
334,1992-06-09T00:00:00,22.75,-158,150,HOT037,540.0,1845.0,1,0.07,0.237,0.243,0.06,,,,,
335,1992-07-05T00:00:00,22.75,-158,5,HOT038,553.0,2040.0,1,0.049,0.036,4.1,0.1,,,,,
336,1992-07-05T00:00:00,22.75,-158,25,HOT038,553.0,2040.0,1,0.077,0.05,6.09,0.133,,,,,
337,1992-07-05T00:00:00,22.75,-158,45,HOT038,553.0,2040.0,1,0.053,0.039,2.735,0.085,,,,,
338,1992-07-05T00:00:00,22.75,-158,75,HOT038,553.0,2040.0,1,0.186,0.183,4.05,0.087,,,,,
339,1992-07-05T00:00:00,22.75,-158,100,HOT038,553.0,2040.0,1,0.178,0.373,2.327,0.043,,,,,
340,1992-07-05T00:00:00,22.75,-158,125,HOT038,553.0,2040.0,1,0.166,0.481,0.967,0.043,,,,,
341,1992-07-05T00:00:00,22.75,-158,150,HOT038,553.0,2040.0,1,0.064,0.252,0.163,0.03,,,,,
342,1992-07-05T00:00:00,22.75,-158,175,HOT038,553.0,2040.0,1,0.004,0.152,0.057,0.03,,,,,
343,1992-08-05T00:00:00,22.75,-158,5,HOT039,600.0,1750.0,1,0.067,0.052,5.963,0.133,,,,,
344,1992-08-05T00:00:00,22.75,-158,25,HOT039,600.0,1750.0,1,0.073,0.053,6.5,0.127,,,,,
345,1992-08-05T00:00:00,22.75,-158,45,HOT039,600.0,1750.0,1,0.085,0.063,5.17,0.163,,,,,
346,1992-08-05T00:00:00,22.75,-158,75,HOT039,600.0,1750.0,1,0.132,0.171,2.677,0.15,,,,,
347,1992-08-05T00:00:00,22.75,-158,100,HOT039,600.0,1750.0,1,0.246,0.51,2.133,0.063,,,,,
348,1992-08-05T00:00:00,22.75,-158,125,HOT039,600.0,1750.0,1,0.087,0.283,0.293,0.043,,,,,
349,1992-08-05T00:00:00,22.75,-158,150,HOT039,600.0,1750.0,1,0.031,0.133,0.06,0.04,,,,,
350,1992-08-05T00:00:00,22.75,-158,175,HOT039,600.0,1750.0,1,0.013,0.051,0.027,0.043,,,,,
351,1992-09-22T00:00:00,22.75,-158,5,HOT040,607.0,1850.0,1,0.09,0.094,5.803,0.163,,,,,
352,1992-09-22T00:00:00,22.75,-158,25,HOT040,607.0,1850.0,1,0.083,0.105,6.307,0.153,,,,,
353,1992-09-22T00:00:00,22.75,-158,45,HOT040,607.0,1850.0,1,0.103,0.11,5.34,0.197,,,,,
354,1992-09-22T00:00:00,22.75,-158,75,HOT040,607.0,1850.0,1,0.183,0.233,2.703,0.177,,,,,
355,1992-09-22T00:00:00,22.75,-158,100,HOT040,607.0,1850.0,1,0.195,0.572,2.293,0.073,,,,,
356,1992-09-22T00:00:00,22.75,-158,125,HOT040,607.0,1850.0,1,0.055,0.21,0.417,0.053,,,,,
357,1992-09-22T00:00:00,22.75,-158,150,HOT040,607.0,1850.0,1,0.037,0.12,0.06,0.047,,,,,
358,1992-09-22T00:00:00,22.75,-158,175,HOT040,607.0,1850.0,1,0.039,0.139,0.027,0.05,,,,,
359,1992-10-19T00:00:00,22.75,-158,5,HOT041,622.0,1828.0,1,0.086,0.082,7.743,0.22,,,,,
360,1992-10-19T00:00:00,22.75,-158,25,HOT041,622.0,1828.0,1,0.093,0.077,6.997,0.413,,,,,
361,1992-10-19T00:00:00,22.75,-158,45,HOT041,622.0,1828.0,1,0.125,0.128,6.12,0.137,,,,,
362,1992-10-19T00:00:00,22.75,-158,75,HOT041,622.0,1828.0,1,0.321,0.887,3.64,0.053,,,,,
363,1992-10-19T00:00:00,22.75,-158,100,HOT041,622.0,1828.0,1,0.313,0.807,0.79,0.047,,,,,
364,1992-10-19T00:00:00,22.75,-158,125,HOT041,622.0,1828.0,1,0.078,0.221,,,,,,,
365,1992-10-19T00:00:00,22.75,-158,150,HOT041,622.0,1828.0,1,0.025,0.074,0.057,0.037,,,,,
366,1992-10-19T00:00:00,22.75,-158,175,HOT041,622.0,1828.0,1,0.011,0.032,0.03,0.023,,,,,
367,1993-01-20T00:00:00,22.75,-158,5,HOT044,600.0,1820.0,1,0.118,0.099,4.28,0.18,,,,,
368,1993-01-20T00:00:00,22.75,-158,25,HOT044,600.0,1820.0,1,0.18,0.156,5.497,0.327,,,,,
369,1993-01-20T00:00:00,22.75,-158,45,HOT044,600.0,1820.0,1,0.179,0.157,5.097,0.13,,,,,
370,1993-01-20T00:00:00,22.75,-158,75,HOT044,600.0,1820.0,1,0.191,0.179,2.347,0.237,,,,,
371,1993-01-20T00:00:00,22.75,-158,100,HOT044,600.0,1820.0,1,0.198,0.145,0.95,0.05,,,,,
372,1993-01-20T00:00:00,22.75,-158,125,HOT044,600.0,1820.0,1,0.152,0.145,0.26,0.137,,,,,
373,1993-01-20T00:00:00,22.75,-158,150,HOT044,600.0,1820.0,1,0.079,0.152,0.127,0.047,,,,,
374,1993-01-20T00:00:00,22.75,-158,175,HOT044,600.0,1820.0,1,0.084,0.144,0.05,0.063,,,,,
375,1993-02-17T00:00:00,22.75,-158,5,HOT045,510.0,1900.0,1,0.086,0.065,6.387,0.137,,,,,
376,1993-02-17T00:00:00,22.75,-158,25,HOT045,510.0,1900.0,1,0.086,0.077,4.363,0.217,,,,,
377,1993-02-17T00:00:00,22.75,-158,45,HOT045,510.0,1900.0,1,0.081,0.066,4.157,0.1,,,,,
378,1993-02-17T00:00:00,22.75,-158,75,HOT045,510.0,1900.0,1,0.1,0.087,0.467,0.137,,,,,
379,1993-02-17T00:00:00,22.75,-158,100,HOT045,510.0,1900.0,1,0.137,0.257,1.073,0.063,,,,,
380,1993-02-17T00:00:00,22.75,-158,125,HOT045,510.0,1900.0,1,0.088,0.205,0.307,0.057,,,,,
381,1993-02-17T00:00:00,22.75,-158,150,HOT045,510.0,1900.0,1,0.037,0.094,0.093,0.033,,,,,
382,1993-02-17T00:00:00,22.75,-158,175,HOT045,510.0,1900.0,1,0.012,0.032,0.033,0.03,,,,,
383,1993-04-15T00:00:00,22.75,-158,5,HOT046,658.0,1845.0,1,0.075,0.056,6.14,0.157,,,,,
384,1993-04-15T00:00:00,22.75,-158,25,HOT046,658.0,1845.0,1,0.07,0.051,5.443,0.223,,,,,
385,1993-04-15T00:00:00,22.75,-158,45,HOT046,658.0,1845.0,1,0.069,0.048,4.773,0.117,,,,,
386,1993-04-15T00:00:00,22.75,-158,75,HOT046,658.0,1845.0,1,0.091,0.079,3.32,0.16,,,,,
387,1993-04-15T00:00:00,22.75,-158,100,HOT046,658.0,1845.0,1,0.219,0.254,3.71,0.12,,,,,
388,1993-04-15T00:00:00,22.75,-158,125,HOT046,658.0,1845.0,1,0.07,0.051,0.183,0.153,,,,,
389,1993-04-15T00:00:00,22.75,-158,150,HOT046,658.0,1845.0,1,0.077,0.054,0.187,0.227,,,,,
390,1993-04-15T00:00:00,22.75,-158,175,HOT046,658.0,1845.0,1,0.089,0.071,0.167,0.237,,,,,
391,1993-05-20T00:00:00,22.75,-158,5,HOT047,605.0,1945.0,1,0.083,0.066,7.253,0.233,,,,,
392,1993-05-20T00:00:00,22.75,-158,25,HOT047,605.0,1945.0,1,0.09,0.065,7.59,0.28,,,,,
393,1993-05-20T00:00:00,22.75,-158,45,HOT047,605.0,1945.0,1,0.094,0.071,6.603,0.123,,,,,
394,1993-05-20T00:00:00,22.75,-158,75,HOT047,605.0,1945.0,1,0.199,0.142,5.68,0.18,,,,,
395,1993-05-20T00:00:00,22.75,-158,100,HOT047,605.0,1945.0,1,0.203,0.291,2.443,0.133,,,,,
396,1993-05-20T00:00:00,22.75,-158,125,HOT047,605.0,1945.0,1,0.171,0.41,1.323,0.13,,,,,
397,1993-05-20T00:00:00,22.75,-158,150,HOT047,605.0,1945.0,1,0.112,0.306,0.363,0.083,,,,,
398,1993-05-20T00:00:00,22.75,-158,175,HOT047,605.0,1945.0,1,0.042,0.108,0.147,0.14,,,,,
399,1993-09-14T00:00:00,22.75,-158,5,HOT049,515.0,1900.0,1,0.072,0.049,7.967,0.207,,,,,
400,1993-09-14T00:00:00,22.75,-158,25,HOT049,515.0,1900.0,1,0.074,0.052,7.527,0.243,,,,,
401,1993-09-14T00:00:00,22.75,-158,45,HOT049,515.0,1900.0,1,0.08,0.052,5.297,0.147,,,,,
402,1993-09-14T00:00:00,22.75,-158,75,HOT049,515.0,1900.0,1,0.131,0.113,3.05,0.137,,,,,
403,1993-09-14T00:00:00,22.75,-158,100,HOT049,515.0,1900.0,1,0.206,0.205,1.253,0.113,,,,,
404,1993-09-14T00:00:00,22.75,-158,125,HOT049,515.0,1900.0,1,0.195,0.454,0.48,0.1,,,,,
405,1993-09-14T00:00:00,22.75,-158,150,HOT049,515.0,1900.0,1,0.131,0.347,0.243,0.14,,,,,
406,1993-09-14T00:00:00,22.75,-158,175,HOT049,515.0,1900.0,1,0.077,0.061,0.213,0.177,,,,,
407,1993-10-29T00:00:00,22.75,-158,5,HOT050,640.0,1830.0,1,0.074,0.06,3.687,0.207,,,,,
408,1993-10-29T00:00:00,22.75,-158,25,HOT050,640.0,1830.0,1,0.077,0.054,2.71,0.34,,,,,
409,1993-10-29T00:00:00,22.75,-158,45,HOT050,640.0,1830.0,1,0.057,0.044,1.78,0.1,,,,,
410,1993-10-29T00:00:00,22.75,-158,75,HOT050,640.0,1830.0,1,0.145,0.125,1.203,0.147,,,,,
411,1993-10-29T00:00:00,22.75,-158,100,HOT050,640.0,1830.0,1,0.167,0.4,0.93,0.043,,,,,
412,1993-10-29T00:00:00,22.75,-158,125,HOT050,640.0,1830.0,1,0.127,0.32,0.227,0.067,,,,,
413,1993-10-29T00:00:00,22.75,-158,150,HOT050,640.0,1830.0,1,0.033,0.099,0.09,0.087,,,,,
414,1993-10-29T00:00:00,22.75,-158,175,HOT050,640.0,1830.0,1,0.017,0.044,0.037,0.067,,,,,
415,1994-01-20T00:00:00,22.75,-158,5,HOT051,700.0,1903.0,1,0.135,0.13,4.913,0.123,,,,,
416,1994-01-20T00:00:00,22.75,-158,25,HOT051,700.0,1903.0,1,0.125,0.106,4.917,0.123,,,,,
417,1994-01-20T00:00:00,22.75,-158,45,HOT051,700.0,1903.0,1,0.133,0.104,2.827,0.073,,,,,
418,1994-01-20T00:00:00,22.75,-158,75,HOT051,700.0,1903.0,1,0.141,0.124,1.523,0.093,,,,,
419,1994-01-20T00:00:00,22.75,-158,100,HOT051,700.0,1903.0,1,0.166,0.328,0.973,0.05,,,,,
420,1994-01-20T00:00:00,22.75,-158,125,HOT051,700.0,1903.0,1,0.151,0.127,0.147,0.103,,,,,
421,1994-01-20T00:00:00,22.75,-158,150,HOT051,700.0,1903.0,1,0.129,0.125,0.11,0.11,,,,,
422,1994-01-20T00:00:00,22.75,-158,175,HOT051,700.0,1903.0,1,0.138,0.126,0.093,0.093,,,,,
423,1994-02-17T00:00:00,22.75,-158,5,HOT052,553.0,1800.0,1,0.172,0.111,8.427,0.103,34.9286,,,,
424,1994-02-17T00:00:00,22.75,-158,25,HOT052,553.0,1800.0,1,0.181,0.114,3.567,0.17,34.9896,,,,
425,1994-02-17T00:00:00,22.75,-158,45,HOT052,553.0,1800.0,1,0.178,0.122,3.027,0.063,35.0344,,,,
426,1994-02-17T00:00:00,22.75,-158,75,HOT052,553.0,1800.0,1,0.207,0.149,0.85,0.057,35.2007,,,,
427,1994-02-17T00:00:00,22.75,-158,100,HOT052,553.0,1800.0,1,0.204,0.248,0.383,0.053,35.213,,,,
428,1994-02-17T00:00:00,22.75,-158,125,HOT052,553.0,1800.0,1,0.197,0.189,0.15,0.05,35.2132,,,,
429,1994-02-17T00:00:00,22.75,-158,150,HOT052,553.0,1800.0,1,0.092,0.202,0.077,0.063,35.1067,,,,
430,1994-02-17T00:00:00,22.75,-158,175,HOT052,553.0,1800.0,1,0.029,0.085,0.03,0.037,35.0573,,,,
431,1994-03-09T00:00:00,22.75,-158,5,HOT053,615.0,1815.0,1,0.074,0.045,7.217,0.11,35.1191,,,,
432,1994-03-09T00:00:00,22.75,-158,25,HOT053,615.0,1815.0,1,0.071,0.054,6.397,0.133,35.1307,,,,
433,1994-03-09T00:00:00,22.75,-158,45,HOT053,615.0,1815.0,1,0.079,0.071,4.06,0.103,35.1307,,,,
434,1994-03-09T00:00:00,22.75,-158,75,HOT053,615.0,1815.0,1,0.116,0.099,2.783,0.13,35.2075,,,,
435,1994-03-09T00:00:00,22.75,-158,100,HOT053,615.0,1815.0,1,0.17,0.162,1.333,0.103,35.215,,,,
436,1994-03-09T00:00:00,22.75,-158,125,HOT053,615.0,1815.0,1,0.252,0.287,0.587,0.073,35.2353,,,,
437,1994-03-09T00:00:00,22.75,-158,150,HOT053,615.0,1815.0,1,0.169,0.34,0.31,0.07,35.2708,,,,
438,1994-03-09T00:00:00,22.75,-158,175,HOT053,615.0,1815.0,1,0.057,0.125,0.073,0.073,35.2816,,,,
439,1994-06-19T00:00:00,22.75,-158,5,HOT054,526.0,1910.0,1,0.059,0.027,7.643,0.083,34.829,,,,
440,1994-06-19T00:00:00,22.75,-158,25,HOT054,526.0,1910.0,1,0.066,0.031,4.84,0.117,34.8308,,,,
441,1994-06-19T00:00:00,22.75,-158,45,HOT054,526.0,1910.0,1,0.083,0.063,3.893,0.077,35.0248,,,,
442,1994-06-19T00:00:00,22.75,-158,75,HOT054,526.0,1910.0,1,0.116,0.092,2.537,0.107,35.1228,,,,
443,1994-06-19T00:00:00,22.75,-158,100,HOT054,526.0,1910.0,1,0.156,0.207,2.327,0.08,35.1807,,,,
444,1994-06-19T00:00:00,22.75,-158,125,HOT054,526.0,1910.0,1,0.189,0.301,0.853,0.07,35.2394,,,,
445,1994-06-19T00:00:00,22.75,-158,150,HOT054,526.0,1910.0,1,0.169,0.383,0.447,0.067,35.2627,,,,
446,1994-06-19T00:00:00,22.75,-158,175,HOT054,526.0,1910.0,1,0.076,0.234,0.11,0.04,35.2633,,,,
447,1994-07-25T00:00:00,22.75,-158,5,HOT055,645.0,1945.0,1,0.09,0.084,8.66,,,,,,
448,1994-07-25T00:00:00,22.75,-158,25,HOT055,645.0,1945.0,1,0.099,0.073,7.15,0.163,,,,,
449,1994-07-25T00:00:00,22.75,-158,45,HOT055,645.0,1945.0,1,0.205,0.192,7.653,0.123,,,,,
450,1994-07-25T00:00:00,22.75,-158,75,HOT055,645.0,1945.0,1,0.258,0.296,3.093,0.057,,,,,
451,1994-07-25T00:00:00,22.75,-158,100,HOT055,645.0,1945.0,1,0.196,0.419,1.08,0.077,,,,,
452,1994-07-25T00:00:00,22.75,-158,125,HOT055,645.0,1945.0,1,0.076,0.243,0.247,0.073,,,,,
453,1994-07-25T00:00:00,22.75,-158,150,HOT055,645.0,1945.0,1,0.031,0.08,0.05,0.05,,,,,
454,1994-07-25T00:00:00,22.75,-158,175,HOT055,645.0,1945.0,1,0.012,0.042,0.03,0.033,,,,,
455,1994-08-30T00:00:00,22.75,-158,5,HOT056,500.0,1915.0,1,0.075,0.044,7.823,0.27,34.9126,,,,
456,1994-08-30T00:00:00,22.75,-158,25,HOT056,500.0,1915.0,1,0.086,0.046,6.167,0.177,34.908,,,,
457,1994-08-30T00:00:00,22.75,-158,45,HOT056,500.0,1915.0,1,0.083,0.048,6.193,0.203,,,,,
458,1994-08-30T00:00:00,22.75,-158,75,HOT056,500.0,1915.0,1,0.141,0.117,3.287,0.15,35.0552,,,,
459,1994-08-30T00:00:00,22.75,-158,100,HOT056,500.0,1915.0,1,0.205,0.264,1.503,0.07,35.1459,,,,
460,1994-08-30T00:00:00,22.75,-158,125,HOT056,500.0,1915.0,1,0.136,0.354,0.493,0.07,35.1694,,,,
461,1994-08-30T00:00:00,22.75,-158,150,HOT056,500.0,1915.0,1,0.047,0.133,0.077,0.05,35.1282,,,,
462,1994-08-30T00:00:00,22.75,-158,175,HOT056,500.0,1915.0,1,0.038,0.129,0.063,0.05,35.1107,,,,
463,1994-09-23T00:00:00,22.75,-158,5,HOT057,530.0,1940.0,1,0.069,0.049,5.387,0.313,34.8442,,,,
464,1994-09-23T00:00:00,22.75,-158,25,HOT057,530.0,1940.0,1,0.07,0.049,5.633,0.223,34.8448,,,,
