   Id       ,	yymmdd_in,     yymmdd_out,       decy_in ,       decy_out,      hhmm_in,       hhmm_out,         Lat_in,          Lat_out,      Long_in,         Long_out,      QF,     dep1,   pres ,     temp,        salt   ,           lt1,    lt2,  lt3  ,  dark ,	t0    ,  pp   , 
  1007408107	  19941115	  19941115	  1994.875	  -999.000	    -999	    -999	  31.686	  -999.000	  64.169	  -999.000	  2	120.0	-999.0	-999.000	  36.601	   0.43	   0.45	   0.39	   0.26	   0.70	   0.16
  1007408108	  19941115	  19941115	  1994.875	  -999.000	    -999	    -999	  31.686	  -999.000	  64.169	  -999.000	  2	140.0	-999.0	-999.000	  36.588	   0.34	   0.33	   0.32	   0.27	   0.38	   0.06
  1007508101	  19941209	  19941209	  1994.940	  -999.000	    -999	    -999	  31.672	  -999.000	  64.161	  -999.000	  2	  1.0	-999.0	-999.000	-999.000	   4.73	   5.13	   2.97	   1.73	-999.00	   2.55
  1007508102	  19941209	  19941209	  1994.940	  -999.000	    -999	    -999	  31.672	  -999.000	  64.161	  -999.000	  2	 20.0	-999.0	-999.000	-999.000	   3.67	   3.81	   2.97	   0.76	-999.00	   2.72
  1007508103	  19941209	  19941209	  1994.940	  -999.000	    -999	    -999	  31.672	  -999.000	  64.161	  -999.000	  2	 40.0	-999.0	-999.000	-999.000	   3.05	   4.23	   2.63	   0.75	-999.00	   2.55
  1007508104	  19941209	  19941209	  1994.940	  -999.000	    -999	    -999	  31.672	  -999.000	  64.161	  -999.000	  2	 60.0	-999.0	-999.000	-999.000	   1.98	   2.73	   1.77	   0.74	-999.00	   1.42
  1007508105	  19941209	  19941209	  1994.940	  -999.000	    -999	    -999	  31.672	  -999.000	  64.161	  -999.000	  2	 80.0	-999.0	-999.000	-999.000	   2.10	   2.32	   2.43	   0.70	-999.00	   1.58
  1007508106	  19941209	  19941209	  1994.940	  -999.000	    -999	    -999	  31.672	  -999.000	  64.161	  -999.000	  2	100.0	-999.0	-999.000	-999.000	   1.85	   0.94	   0.99	   0.58	-999.00	   0.68
  1007508107	  19941209	  19941209	  1994.940	  -999.000	    -999	    -999	  31.672	  -999.000	  64.161	  -999.000	  2	120.0	-999.0	-999.000	-999.000	   1.10	   1.52	   0.55	   0.41	-999.00	   0.65
  1007508108	  19941209	  19941209	  1994.940	  -999.000	    -999	    -999	  31.672	  -999.000	  64.161	  -999.000	  2	140.0	-999.0	-999.000	-999.000	   1.87	   1.25	   0.49	   0.51	-999.00	   0.69
  1007608101	  19950111	  19950111	  1995.031	  -999.000	    -999	    -999	  31.668	  -999.000	  64.161	  -999.000	  2	  1.0	-999.0	-999.000	  36.614	   4.82	   4.43	   3.76	   0.52	   1.65	   3.82
  1007608102	  19950111	  19950111	  1995.031	  -999.000	    -999	    -999	  31.668	  -999.000	  64.161	  -999.000	  2	 20.0	-999.0	-999.000	  36.615	   7.84	   8.56	   7.70	   1.47	   1.31	   6.56
  1007608103	  19950111	  19950111	  1995.031	  -999.000	    -999	    -999	  31.668	  -999.000	  64.161	  -999.000	  2	 40.0	-999.0	-999.000	  36.616	   5.10	-999.00	-999.00	   0.43	   0.83	   4.67
  1007608104	  19950111	  19950111	  1995.031	  -999.000	    -999	    -999	  31.668	  -999.000	  64.161	  -999.000	  2	 60.0	-999.0	-999.000	  36.623	   4.90	   3.27	   3.09	   0.82	   0.98	   2.93
  1007608105	  19950111	  19950111	  1995.031	  -999.000	    -999	    -999	  31.668	  -999.000	  64.161	  -999.000	  2	 80.0	-999.0	-999.000	  36.617	   1.44	   1.45	   1.20	   0.48	   1.06	   0.88
  1007608106	  19950111	  19950111	  1995.031	  -999.000	    -999	    -999	  31.668	  -999.000	  64.161	  -999.000	  2	100.0	-999.0	-999.000	  36.617	   1.24	   0.72	   0.56	   0.46	   0.73	   0.38
  1007608107	  19950111	  19950111	  1995.031	  -999.000	    -999	    -999	  31.668	  -999.000	  64.161	  -999.000	  2	120.0	-999.0	-999.000	  36.675	   0.71	   0.77	   0.54	   0.39	   0.73	   0.28
  1007608108	  19950111	  19950111	  1995.031	  -999.000	    -999	    -999	  31.668	  -999.000	  64.161	  -999.000	  2	140.0	-999.0	-999.000	  36.603	   0.59	   0.53	   0.51	   0.43	   0.70	   0.11
  2007608101	  19950201	  19950201	  1995.088	  -999.000	    -999	    -999	  31.670	  -999.000	  64.173	  -999.000	  2	  1.0	-999.0	-999.000	  36.626	   4.02	   4.21	   4.27	   0.53	   0.57	   3.64
  2007608102	  19950201	  19950201	  1995.088	  -999.000	    -999	    -999	  31.670	  -999.000	  64.173	  -999.000	  2	 20.0	-999.0	-999.000	  36.623	  11.47	  11.09	  11.86	   0.50	   0.85	  10.97
  2007608103	  19950201	  19950201	  1995.088	  -999.000	    -999	    -999	  31.670	  -999.000	  64.173	  -999.000	  2	 40.0	-999.0	-999.000	  36.624	   8.50	   8.12	   8.06	   0.46	   0.50	   7.77
  2007608104	  19950201	  19950201	  1995.088	  -999.000	    -999	    -999	  31.670	  -999.000	  64.173	  -999.000	  2	 60.0	-999.0	-999.000	  36.625	   3.54	   3.66	   3.53	   0.51	   0.53	   3.07
  2007608105	  19950201	  19950201	  1995.088	  -999.000	    -999	    -999	  31.670	  -999.000	  64.173	  -999.000	  2	 80.0	-999.0	-999.000	  36.624	   1.46	   1.32	   1.27	   0.41	   0.64	   0.94
  2007608106	  19950201	  19950201	  1995.088	  -999.000	    -999	    -999	  31.670	  -999.000	  64.173	  -999.000	  2	100.0	-999.0	-999.000	  36.623	   0.87	   0.81	   0.40	   0.60	   0.71	   0.09
  2007608107	  19950201	  19950201	  1995.088	  -999.000	    -999	    -999	  31.670	  -999.000	  64.173	  -999.000	  2	120.0	-999.0	-999.000	  36.623	   0.58	   0.55	   0.45	   0.36	   0.55	   0.17
  2007608108	  19950201	  19950201	  1995.088	  -999.000	    -999	    -999	  31.670	  -999.000	  64.173	  -999.000	  2	140.0	-999.0	-999.000	  36.624	   0.51	   0.61	   0.39	   0.35	   0.57	   0.15
  1007708101	  19950214	  19950214	  1995.124	  -999.000	    -999	    -999	  31.663	  -999.000	  64.165	  -999.000	  2	  1.0	-999.0	-999.000	  36.620	  12.12	  12.09	  11.29	   0.44	   0.43	  11.39
  1007708102	  19950214	  19950214	  1995.124	  -999.000	    -999	    -999	  31.663	  -999.000	  64.165	  -999.000	  2	 20.0	-999.0	-999.000	  36.622	   8.10	   7.55	   7.70	   0.81	   0.49	   6.97
  1007708103	  19950214	  19950214	  1995.124	  -999.000	    -999	    -999	  31.663	  -999.000	  64.165	  -999.000	  2	 40.0	-999.0	-999.000	  36.618	   3.38	   3.95	   2.91	   0.59	   0.25	   2.82
  1007708104	  19950214	  19950214	  1995.124	  -999.000	    -999	    -999	  31.663	  -999.000	  64.165	  -999.000	  2	 60.0	-999.0	-999.000	  36.619	   1.52	   1.46	   1.15	   0.61	   0.51	   0.77
  1007708105	  19950214	  19950214	  1995.124	  -999.000	    -999	    -999	  31.663	  -999.000	  64.165	  -999.000	  2	 80.0	-999.0	-999.000	  36.620	   0.77	   0.74	   0.77	   0.44	   0.40	   0.32
  1007708106	  19950214	  19950214	  1995.124	  -999.000	    -999	    -999	  31.663	  -999.000	  64.165	  -999.000	  2	100.0	-999.0	-999.000	  36.618	   0.33	   0.33	   0.43	   0.39	   0.41	  -0.03
  1007708107	  19950214	  19950214	  1995.124	  -999.000	    -999	    -999	  31.663	  -999.000	  64.165	  -999.000	  2	120.0	-999.0	-999.000	  36.618	   0.45	   0.37	   0.55	   0.47	   0.33	  -0.01
  1007708108	  19950214	  19950214	  1995.124	  -999.000	    -999	    -999	  31.663	  -999.000	  64.165	  -999.000	  2	140.0	-999.0	-999.000	  36.617	   0.32	   0.37	   0.42	   0.60	   0.46	  -0.23
  2007708101	  19950301	  19950301	  1995.165	  -999.000	    -999	    -999	  31.651	  -999.000	  64.173	  -999.000	  2	  1.0	-999.0	-999.000	  36.599	  18.91	  17.86	  18.59	   0.64	   1.11	  17.81
  2007708102	  19950301	  19950301	  1995.165	  -999.000	    -999	    -999	  31.651	  -999.000	  64.173	  -999.000	  2	 20.0	-999.0	-999.000	  36.604	  22.50	  21.04	  21.77	   0.49	   0.78	  21.28
  2007708103	  19950301	  19950301	  1995.165	  -999.000	    -999	    -999	  31.651	  -999.000	  64.173	  -999.000	  2	 40.0	-999.0	-999.000	  36.604	  15.06	  13.60	  12.11	   0.43	   0.89	  13.16
  2007708104	  19950301	  19950301	  1995.165	  -999.000	    -999	    -999	  31.651	  -999.000	  64.173	  -999.000	  2	 60.0	-999.0	-999.000	  36.599	   4.36	   4.50	   4.08	   0.62	   0.79	   3.69
  2007708105	  19950301	  19950301	  1995.165	  -999.000	    -999	    -999	  31.651	  -999.000	  64.173	  -999.000	  2	 80.0	-999.0	-999.000	  36.601	   0.86	   0.73	   0.75	   0.44	   1.02	   0.34
  2007708106	  19950301	  19950301	  1995.165	  -999.000	    -999	    -999	  31.651	  -999.000	  64.173	  -999.000	  2	100.0	-999.0	-999.000	  36.605	   1.94	   1.91	   2.06	   0.48	   1.14	   1.49
  2007708107	  19950301	  19950301	  1995.165	  -999.000	    -999	    -999	  31.651	  -999.000	  64.173	  -999.000	  2	120.0	-999.0	-999.000	  36.600	   0.54	   0.57	   0.59	   0.61	   1.00	  -0.04
  2007708108	  19950301	  19950301	  1995.165	  -999.000	    -999	    -999	  31.651	  -999.000	  64.173	  -999.000	  2	140.0	-999.0	-999.000	  36.607	   0.49	   0.53	   0.43	   0.38	   1.19	   0.10
  1007808101	  19950316	  19950316	  1995.206	  -999.000	    -999	    -999	  31.651	  -999.000	  64.195	  -999.000	  2	  1.0	-999.0	-999.000	  36.618	   4.40	   4.57	   3.24	   0.68	   0.33	   3.39
  1007808102	  19950316	  19950316	  1995.206	  -999.000	    -999	    -999	  31.651	  -999.000	  64.195	  -999.000	  2	 20.0	-999.0	-999.000	  36.617	   6.00	   5.78	   5.90	   0.41	   0.49	   5.48
  1007808103	  19950316	  19950316	  1995.206	  -999.000	    -999	    -999	  31.651	  -999.000	  64.195	  -999.000	  2	 40.0	-999.0	-999.000	  36.619	   9.10	  11.69	  10.97	   0.31	   0.63	  10.28
  1007808104	  19950316	  19950316	  1995.206	  -999.000	    -999	    -999	  31.651	  -999.000	  64.195	  -999.000	  2	 60.0	-999.0	-999.000	  36.618	   5.24	   4.49	   3.04	   0.43	   0.45	   3.83
  1007808105	  19950316	  19950316	  1995.206	  -999.000	    -999	    -999	  31.651	  -999.000	  64.195	  -999.000	  2	 80.0	-999.0	-999.000	  36.617	   1.82	   2.22	   2.09	   0.43	   0.39	   1.61
  1007808106	  19950316	  19950316	  1995.206	  -999.000	    -999	    -999	  31.651	  -999.000	  64.195	  -999.000	  2	100.0	-999.0	-999.000	  36.618	   0.89	   0.82	   0.84	   0.39	   0.63	   0.46
  1007808107	  19950316	  19950316	  1995.206	  -999.000	    -999	    -999	  31.651	  -999.000	  64.195	  -999.000	  2	120.0	-999.0	-999.000	  36.617	   0.60	   0.48	   0.49	   0.36	   0.48	   0.16
  1007808108	  19950316	  19950316	  1995.206	  -999.000	    -999	    -999	  31.651	  -999.000	  64.195	  -999.000	  2	140.0	-999.0	-999.000	  36.617	   0.52	   0.45	   0.50	   0.36	   0.58	   0.13
  2007808101	  19950329	  19950329	  1995.242	  -999.000	    -999	    -999	  31.667	  -999.000	  64.152	  -999.000	  2	  1.0	-999.0	-999.000	  36.620	   3.05	   3.46	   2.81	   0.41	   0.77	   2.70
  2007808102	  19950329	  19950329	  1995.242	  -999.000	    -999	    -999	  31.667	  -999.000	  64.152	  -999.000	  2	 20.0	-999.0	-999.000	  36.619	   4.88	   5.48	   6.12	   0.41	   0.59	   5.08
  2007808103	  19950329	  19950329	  1995.242	  -999.000	    -999	    -999	  31.667	  -999.000	  64.152	  -999.000	  2	 40.0	-999.0	-999.000	  36.617	   6.31	   7.88	   8.48	   0.50	   0.51	   7.06
  2007808104	  19950329	  19950329	  1995.242	  -999.000	    -999	    -999	  31.667	  -999.000	  64.152	  -999.000	  2	 60.0	-999.0	-999.000	  36.620	   3.23	   3.48	   3.71	   0.61	   0.38	   2.86
  2007808105	  19950329	  19950329	  1995.242	  -999.000	    -999	    -999	  31.667	  -999.000	  64.152	  -999.000	  2	 80.0	-999.0	-999.000	  36.618	   1.73	   1.63	   1.64	   0.35	   0.51	   1.32
  2007808106	  19950329	  19950329	  1995.242	  -999.000	    -999	    -999	  31.667	  -999.000	  64.152	  -999.000	  2	100.0	-999.0	-999.000	  36.618	   0.56	   0.57	   0.68	   0.31	   0.54	   0.29
  2007808107	  19950329	  19950329	  1995.242	  -999.000	    -999	    -999	  31.667	  -999.000	  64.152	  -999.000	  2	120.0	-999.0	-999.000	  36.618	   0.68	   0.46	   0.46	   0.47	   0.49	   0.06
  2007808108	  19950329	  19950329	  1995.242	  -999.000	    -999	    -999	  31.667	  -999.000	  64.152	  -999.000	  2	140.0	-999.0	-999.000	  36.619	   0.33	   0.35	   0.29	   0.35	   0.52	  -0.03
  1007908101	  19950411	  19950411	  1995.277	  -999.000	    -999	    -999	  31.667	  -999.000	  64.166	  -999.000	  2	  1.0	-999.0	-999.000	  36.775	   6.42	   6.32	   5.31	   0.42	   0.26	   5.60
  1007908102	  19950411	  19950411	  1995.277	  -999.000	    -999	    -999	  31.667	  -999.000	  64.166	  -999.000	  2	 20.0	-999.0	-999.000	  36.774	   6.92	   5.91	   7.53	   0.56	   0.30	   6.23
  1007908103	  19950411	  19950411	  1995.277	  -999.000	    -999	    -999	  31.667	  -999.000	  64.166	  -999.000	  2	 40.0	-999.0	-999.000	  36.774	   7.10	   5.72	   7.05	   0.47	   0.21	   6.15
  1007908104	  19950411	  19950411	  1995.277	  -999.000	    -999	    -999	  31.667	  -999.000	  64.166	  -999.000	  2	 60.0	-999.0	-999.000	  36.780	   5.36	   4.70	   3.67	   0.38	   0.26	   4.20
  1007908105	  19950411	  19950411	  1995.277	  -999.000	    -999	    -999	  31.667	  -999.000	  64.166	  -999.000	  2	 80.0	-999.0	-999.000	  36.772	   3.01	   2.68	   2.69	   0.47	   0.25	   2.32
  1007908106	  19950411	  19950411	  1995.277	  -999.000	    -999	    -999	  31.667	  -999.000	  64.166	  -999.000	  2	100.0	-999.0	-999.000	  36.677	   1.62	   1.57	   1.73	   0.25	   0.24	   1.39
  1007908107	  19950411	  19950411	  1995.277	  -999.000	    -999	    -999	  31.667	  -999.000	  64.166	  -999.000	  2	120.0	-999.0	-999.000	  36.666	   0.57	   0.67	   0.64	   0.24	   0.27	   0.39
  1007908108	  19950411	  19950411	  1995.277	  -999.000	    -999	    -999	  31.667	  -999.000	  64.166	  -999.000	  2	140.0	-999.0	-999.000	  36.646	   0.32	   0.12	   0.35	   0.23	   0.36	   0.03
  2007908101	  19950427	  19950427	  1995.321	  -999.000	    -999	    -999	  31.673	  -999.000	  64.171	  -999.000	  2	  1.0	-999.0	-999.000	  36.816	   5.31	   4.77	   8.73	   0.95	   0.00	   5.32
  2007908102	  19950427	  19950427	  1995.321	  -999.000	    -999	    -999	  31.673	  -999.000	  64.171	  -999.000	  2	 20.0	-999.0	-999.000	  36.820	   7.10	   6.69	   8.80	   0.80	   0.00	   6.73
  2007908103	  19950427	  19950427	  1995.321	  -999.000	    -999	    -999	  31.673	  -999.000	  64.171	  -999.000	  2	 40.0	-999.0	-999.000	  36.738	   7.18	   8.08	-999.00	   0.77	   0.00	   6.86
  2007908104	  19950427	  19950427	  1995.321	  -999.000	    -999	    -999	  31.673	  -999.000	  64.171	  -999.000	  2	 60.0	-999.0	-999.000	  36.685	  10.92	  11.06	   8.29	   1.23	   0.00	   8.86
  2007908105	  19950427	  19950427	  1995.321	  -999.000	    -999	    -999	  31.673	  -999.000	  64.171	  -999.000	  2	 80.0	-999.0	-999.000	  36.670	   6.81	   5.14	   5.89	   0.43	   0.00	   5.52
  2007908106	  19950427	  19950427	  1995.321	  -999.000	    -999	    -999	  31.673	  -999.000	  64.171	  -999.000	  2	100.0	-999.0	-999.000	  36.662	   1.46	   1.50	   1.64	   0.62	   0.00	   0.91
  2007908107	  19950427	  19950427	  1995.321	  -999.000	    -999	    -999	  31.673	  -999.000	  64.171	  -999.000	  2	120.0	-999.0	-999.000	  36.658	   1.12	   0.89	   1.28	   0.85	   0.00	   0.25
  2007908108	  19950427	  19950427	  1995.321	  -999.000	    -999	    -999	  31.673	  -999.000	  64.171	  -999.000	  2	140.0	-999.0	-999.000	  36.638	   0.40	   0.88	   0.43	   0.56	   0.00	   0.01
  1008008101	  19950511	  19950511	  1995.359	  -999.000	    -999	    -999	  31.669	  -999.000	  64.166	  -999.000	  2	  1.0	-999.0	-999.000	  36.605	  13.20	  14.74	  16.08	   0.46	   1.03	  14.21
  1008008102	  19950511	  19950511	  1995.359	  -999.000	    -999	    -999	  31.669	  -999.000	  64.166	  -999.000	  2	 20.0	-999.0	-999.000	  36.604	  19.22	  15.16	  17.07	   0.64	   0.45	  16.51
  1008008103	  19950511	  19950511	  1995.359	  -999.000	    -999	    -999	  31.669	  -999.000	  64.166	  -999.000	  2	 40.0	-999.0	-999.000	  36.603	  10.61	  14.52	  15.00	   0.55	   0.48	  12.83
  1008008104	  19950511	  19950511	  1995.359	  -999.000	    -999	    -999	  31.669	  -999.000	  64.166	  -999.000	  2	 60.0	-999.0	-999.000	  36.602	   4.39	   4.48	   3.72	   0.43	   0.37	   3.77
  1008008105	  19950511	  19950511	  1995.359	  -999.000	    -999	    -999	  31.669	  -999.000	  64.166	  -999.000	  2	 80.0	-999.0	-999.000	  36.602	   0.96	   0.85	   0.81	   0.34	   0.71	   0.53
  1008008106	  19950511	  19950511	  1995.359	  -999.000	    -999	    -999	  31.669	  -999.000	  64.166	  -999.000	  2	100.0	-999.0	-999.000	  36.600	   1.09	   0.61	   0.96	   0.27	   0.39	   0.62
  1008008107	  19950511	  19950511	  1995.359	  -999.000	    -999	    -999	  31.669	  -999.000	  64.166	  -999.000	  2	120.0	-999.0	-999.000	  36.578	   1.04	   0.61	   0.38	   0.34	   0.68	   0.34
  1008008108	  19950511	  19950511	  1995.359	  -999.000	    -999	    -999	  31.669	  -999.000	  64.166	  -999.000	  2	140.0	-999.0	-999.000	  36.568	   0.60	   0.48	   0.36	   0.38	   0.31	   0.10
  1008108101	  19950613	  19950613	  1995.450	  -999.000	    -999	    -999	  31.687	  -999.000	  64.165	  -999.000	  2	  1.0	-999.0	-999.000	  36.603	   3.81	   3.80	   4.74	   0.25	   0.39	   3.87
  1008108102	  19950613	  19950613	  1995.450	  -999.000	    -999	    -999	  31.687	  -999.000	  64.165	  -999.000	  2	 20.0	-999.0	-999.000	  36.716	   4.23	   3.59	   3.79	   0.27	   0.31	   3.60
  1008108103	  19950613	  19950613	  1995.450	  -999.000	    -999	    -999	  31.687	  -999.000	  64.165	  -999.000	  2	 40.0	-999.0	-999.000	  36.761	   4.42	   3.96	   3.60	   0.30	   0.25	   3.69
  1008108104	  19950613	  19950613	  1995.450	  -999.000	    -999	    -999	  31.687	  -999.000	  64.165	  -999.000	  2	 60.0	-999.0	-999.000	  36.678	   3.35	   3.77	   3.71	   0.37	   0.25	   3.24
  1008108105	  19950613	  19950613	  1995.450	  -999.000	    -999	    -999	  31.687	  -999.000	  64.165	  -999.000	  2	 80.0	-999.0	-999.000	  36.659	   3.01	   3.08	   2.71	   0.31	   0.30	   2.62
  1008108106	  19950613	  19950613	  1995.450	  -999.000	    -999	    -999	  31.687	  -999.000	  64.165	  -999.000	  2	100.0	-999.0	-999.000	  36.641	   2.49	   2.73	   2.68	   0.26	   0.25	   2.37
  1008108107	  19950613	  19950613	  1995.450	  -999.000	    -999	    -999	  31.687	  -999.000	  64.165	  -999.000	  2	120.0	-999.0	-999.000	  36.633	   0.74	   0.73	   0.73	   0.19	   0.25	   0.54
  1008108108	  19950613	  19950613	  1995.450	  -999.000	    -999	    -999	  31.687	  -999.000	  64.165	  -999.000	  2	140.0	-999.0	-999.000	  36.630	   0.32	   0.43	   0.30	   0.21	   0.24	   0.14
  1008208101	  19950711	  19950711	  1995.527	  -999.000	    -999	    -999	  31.665	  -999.000	  64.169	  -999.000	  2	  1.0	-999.0	-999.000	  36.514	   5.18	   5.33	   5.18	   0.53	   0.33	   4.70
  1008208102	  19950711	  19950711	  1995.527	  -999.000	    -999	    -999	  31.665	  -999.000	  64.169	  -999.000	  2	 20.0	-999.0	-999.000	  36.634	   5.27	   4.38	   4.30	   0.43	   0.34	   4.22
  1008208103	  19950711	  19950711	  1995.527	  -999.000	    -999	    -999	  31.665	  -999.000	  64.169	  -999.000	  2	 40.0	-999.0	-999.000	  36.584	  19.15	  17.51	  18.75	   0.56	   0.50	  17.91
  1008208104	  19950711	  19950711	  1995.527	  -999.000	    -999	    -999	  31.665	  -999.000	  64.169	  -999.000	  2	 60.0	-999.0	-999.000	  36.556	  16.36	  15.08	  16.13	   0.39	   0.31	  15.47
  1008208105	  19950711	  19950711	  1995.527	  -999.000	    -999	    -999	  31.665	  -999.000	  64.169	  -999.000	  2	 80.0	-999.0	-999.000	  36.550	   3.23	   3.15	   3.32	   0.28	   0.34	   2.95
  1008208106	  19950711	  19950711	  1995.527	  -999.000	    -999	    -999	  31.665	  -999.000	  64.169	  -999.000	  2	100.0	-999.0	-999.000	  36.547	   0.36	   0.40	   0.41	   0.28	   0.35	   0.11
  1008208107	  19950711	  19950711	  1995.527	  -999.000	    -999	    -999	  31.665	  -999.000	  64.169	  -999.000	  2	120.0	-999.0	-999.000	  36.546	   0.24	   0.27	   0.32	   0.35	   0.34	  -0.07
  1008208108	  19950711	  19950711	  1995.527	  -999.000	    -999	    -999	  31.665	  -999.000	  64.169	  -999.000	  2	140.0	-999.0	-999.000	  36.547	   0.23	   0.23	   0.25	   0.26	   0.31	  -0.02
  1008308101	  19950819	  19950819	  1995.633	  -999.000	    -999	    -999	  31.665	  -999.000	  64.167	  -999.000	  2	  1.0	-999.0	-999.000	  36.662	   3.13	   2.70	   2.62	   0.17	   0.14	   2.65
  1008308102	  19950819	  19950819	  1995.633	  -999.000	    -999	    -999	  31.665	  -999.000	  64.167	  -999.000	  2	 20.0	-999.0	-999.000	  36.660	   2.67	   2.76	   2.98	   0.29	   0.19	   2.51
  1008308103	  19950819	  19950819	  1995.633	  -999.000	    -999	    -999	  31.665	  -999.000	  64.167	  -999.000	  2	 40.0	-999.0	-999.000	  36.607	   2.32	   2.77	   2.85	   0.35	   0.16	   2.30
  1008308104	  19950819	  19950819	  1995.633	  -999.000	    -999	    -999	  31.665	  -999.000	  64.167	  -999.000	  2	 60.0	-999.0	-999.000	  36.675	   3.85	   3.74	   3.66	   0.42	   0.21	   3.33
  1008308105	  19950819	  19950819	  1995.633	  -999.000	    -999	    -999	  31.665	  -999.000	  64.167	  -999.000	  2	 80.0	-999.0	-999.000	  36.605	   3.95	   3.16	   3.90	   0.38	   0.19	   3.29
